ward,type,location,year,est_cost,id,address,query,geometry,ward_locate,precinct_locate,ward_precinct_locate
33,Bollard Menu,3410 W SUNNYSIDE AV,2008,1428,28836,3410 W SUNNYSIDE AV,census,"c(-87.713298284, 41.9629609470001)",33,1,33001
30,Sidewalk Menu,3411 N TRIPP AVE,2018,995.35,26468,3411 N TRIPP AVE,census,"c(-87.7334508659999, 41.942942739)",30,7,30007
17,Sidewalk Menu,3411 W 73RD PL,2018,4907.4,15249,3411 W 73RD PL,google,"c(-87.7080825, 41.7595351)",18,41,18041
12,Sidewalk Menu,3412 S BELL AVE,2021,3270.96,10300,3412 S BELL AVE,google,"c(-87.6816796, 41.8316876)",11,3,11003
12,Sidewalk Menu,3413 S PAULINA ST,2017,3875.01,10025,3413 S PAULINA ST,census,"c(-87.671201777, 41.9436558780001)",32,22,32022
12,Sidewalk Menu,3413 S WOOD ST,2018,4039.85,10109,3413 S WOOD ST,google,"c(-87.6701916, 41.8318149)",11,29,11029
44,Street Light Upgrade,3414 N HALSTED ST,2014,500,38541,3414 N HALSTED ST,google,"c(-87.6495323, 41.9441849)",44,36,44036
33,Sidewalk Menu,3414 N TROY ST,2018,1697.3,29248,3414 N TROY ST,census,"c(-87.706529629, 41.9432920530001)",33,4,33004
12,Sidewalk Menu,3414 S BELL AVE,2021,4671.385,10301,3414 S BELL AVE,google,"c(-87.6816646, 41.831627)",11,3,11003
12,Alley Apron Menu,3415 W 37TH PL,2018,9128.14,10053,3415 W 37TH PL,census,"c(-87.7101232269999, 41.8252290140001)",12,11,12011
14,Sidewalk Menu,3415 W 53RD PL,2019,3964.67,12829,3415 W 53RD PL,census,"c(-87.757190119, 41.830723725)",NA,NA,NA
12,POD Camera,3416 S.,2011,1800,9775,3416 S.,google,"c(-87.7500597, 41.7543838)",NA,NA,NA
35,Street Light Upgrade,3416 W SCHUBERT AVE,2012,350,30840,3416 W SCHUBERT AVE,census,"c(-87.7133076269999, 41.930154547)",35,28,35028
44,Street Light Upgrade,3417 N BOSWORTH AVE,2015,180,38622,3417 N BOSWORTH AVE,census,"c(-87.6675436799999, 41.943395423)",44,43,44043
30,Alley Speed Hump Menu,3417 N KOSTNER AVE,2019,1050,26539,3417 N KOSTNER AVE,census,"c(-87.73713823, 41.943457616)",30,13,30013
23,Sidewalk Menu,3417 W 62ND ST,2016,3219.3,20154,3417 W 62ND ST,census,"c(-87.7085733549999, 41.780713308)",15,10,15010
12,Sidewalk Menu,3418 W PERSHING RD,2018,1859.29,10099,3418 W PERSHING RD,census,"c(-87.7100989589999, 41.822519119)",12,11,12011
44,Street Lighting,3419 N CLARK ST,2011,500,38281,3419 N CLARK ST,census,"c(-87.6541004219999, 41.944256539)",44,36,44036
11,Alley Speed Hump Menu,3419 S ABERDEEN ST,2016,3500,9021,3419 S ABERDEEN ST,google,"c(-87.653429, 41.8321254)",11,19,11019
11,Curb & Gutter Menu,3419 S CARPENTER ST,2017,3269.73,9070,3419 S CARPENTER ST,census,"c(-87.652228782, 41.8330122520001)",11,19,11019
23,Sidewalk Menu,3419 W 66TH PL,2020,1347.44,20455,3419 W 66TH PL,google,"c(-87.7086983, 41.7722908)",15,28,15028
33,Miscellaneous CDOT,3419 W LAWRENCE AVE,2015,3500,29090,3419 W LAWRENCE AVE,census,"c(-87.714172638, 41.9683883810001)",33,27,33027
3,Street Light Upgrade,342 W 42ND PL,2012,350,2780,342 W 42ND PL,google,"c(-87.6352661, 41.8174648)",3,47,03047
44,Street Light Upgrade,3420 N BOSWORTH AVE,2015,179,38625,3420 N BOSWORTH AVE,census,"c(-87.667573128, 41.9439543300001)",44,43,44043
30,Alley Resurfacing Menu,3422 N RIDGEWAY AVE,2022,20083.955,26727,3422 N RIDGEWAY AVE,census,"c(-87.721195711, 41.94331364)",30,8,30008
3,Sidewalk Menu,3422 S PRAIRIE AVE,2019,1479.36,3031,3422 S PRAIRIE AVE,google,"c(-87.62092, 41.832141)",3,5,03005
3,Street Light Upgrade Menu,3423 S MICHIGAN AVE,2021,500,3134,3423 S MICHIGAN AVE,google,"c(-87.6229159, 41.8321874)",3,41,03041
12,Sidewalk Menu,3423 S PAULINA ST,2018,4231.59,10095,3423 S PAULINA ST,census,"c(-87.671209303, 41.9439450410001)",32,22,32022
12,Sidewalk Menu,3423 S PAULINA ST,2018,5365.01,10116,3423 S PAULINA ST,census,"c(-87.671209303, 41.9439450410001)",32,22,32022
10,Sidewalk Menu,3424 E 112TH ST,2016,11970.53,8181,3424 E 112TH ST,census,"c(-87.5402259419999, 41.6918694730001)",10,46,10046
23,Sidewalk Menu,3424 W 59TH ST,2019,15402.19,20399,3424 W 59TH ST,google,"c(-87.7093142, 41.7863639)",14,4,14004
36,Reinberg Elementary - New Playground,3425 N MAJOR AVE,2017,100000,31927,3425 N MAJOR AVE,census,"c(-87.769074551, 41.9427837850001)",38,17,38017
36,Reinberg Elementary School Playground,3425 N MAJOR AVE,2020,90000,32100,3425 N MAJOR AVE,census,"c(-87.769074551, 41.9427837850001)",38,17,38017
27,POD Camera,3425 W. Chicago (SE side),2011,20000,23562,3425 W. Chicago,google,"c(-87.7124745, 41.8953535)",27,34,27034
35,Concrete Alley Menu,3427 W SCHOOL ST,2022,24869.74,31336,3427 W SCHOOL ST,census,"c(-87.714169722, 41.94107955)",35,24,35024
33,Sidewalk Menu,3428 N TROY ST,2018,339.69,29249,3428 N TROY ST,census,"c(-87.7065339769999, 41.9435654150001)",33,4,33004
30,Alley Resurfacing Menu,3429 N TRIPP AVE,2022,23183.81,26728,3429 N TRIPP AVE,census,"c(-87.733455873, 41.943208967)",30,7,30007
12,Sidewalk Menu,3429 S WOOD ST,2018,4189.39,10106,3429 S WOOD ST,google,"c(-87.6701145, 41.8313865)",11,29,11029
44,Concrete Alley Menu,343 W WELLINGTON AVE,2018,4250,38753,343 W WELLINGTON AVE,census,"c(-87.638630098, 41.936589989)",44,4,44004
44,Concrete Alley Menu,343 W WELLINGTON AVE,2019,71500,38785,343 W WELLINGTON AVE,census,"c(-87.638630098, 41.936589989)",44,4,44004
35,Alley Apron Menu,3430 W BARRY AVE,2020,12196.94,31187,3430 W BARRY AVE,google,"c(-87.7136421, 41.9374449)",35,6,35006
11,Sidewalk Menu,3432 S WALLACE ST,2022,9755.53,9352,3432 S WALLACE ST,google,"c(-87.6415126, 41.8316644)",11,23,11023
44,Street Light Upgrade,3434 N HALSTED ST,2014,500,38539,3434 N HALSTED ST,google,"c(-87.6497139, 41.9446738)",44,26,44026
12,Sidewalk Menu,3435 S BELL AVE,2016,2700.55,9970,3435 S BELL AVE,google,"c(-87.6811565, 41.8311021)",11,10,11010
22,Miscellaneous CDOT Projects,3435 W 23RD ST,2019,300,19022,3435 W 23RD ST,census,"c(-87.711744876, 41.8498646540001)",22,22,22022
26,Sidewalk Menu,3435 W PALMER ST,2020,37789.47,23032,3435 W PALMER ST,census,"c(-87.7129833129999, 41.920989052)",26,42,26042
38,School Projects,3436 N OSCEOLA AVE,2015,20650,33684,3436 N OSCEOLA AVE,census,"c(-87.8130106519999, 41.9421653110001)",36,9,36009
11,Alley Resurfacing Menu,3436 S EMERALD AVE,2020,22546.32,9216,3436 S EMERALD AVE,census,"c(-87.644923075, 41.8320673900001)",11,38,11038
1,Sidewalk Menu,3436 W CORTLAND ST,2019,13554.84,871,3436 W CORTLAND ST,census,"c(-87.7124982779999, 41.9155240520001)",35,14,35014
33,Roosevelt High School - Capital Projects,3436 W WILSON AVE,2017,10000,29190,3436 W WILSON AVE,census,"c(-87.7141016419999, 41.964760369)",33,27,33027
30,Sidewalk Menu,3437 N KILPATRICK AVE,2018,630.76,26465,3437 N KILPATRICK AVE,census,"c(-87.743890458, 41.943388788)",30,30,30030
44,Street Light Upgrade,3438 N BOSWORTH AVE,2015,400,38624,3438 N BOSWORTH AVE,census,"c(-87.667579244, 41.9442119060001)",44,43,44043
12,Sidewalk Menu,3439 S MARSHFIELD AVE,2019,8356.71,10194,3439 S MARSHFIELD AVE,census,"c(-87.666754939, 41.831748272)",11,26,11026
12,Sidewalk Menu,3439 W 38TH PL,2018,5628.95,10098,3439 W 38TH PL,google,"c(-87.7108998, 41.8231977)",12,11,12011
44,Alley Apron Menu,3440 N RACINE AVE,2017,6920.26,38683,3440 N RACINE AVE,census,"c(-87.6557444219999, 41.8308834690001)",11,11,11011
11,Curb & Gutter Menu,3440 S NORMAL AVE,2019,1178.86,9181,3440 S NORMAL AVE,census,"c(-87.638822219, 41.831570868)",11,39,11039
38,Curb & Gutter Menu,3441 N OTTAWA AVE,2019,1421.68,33812,3441 N OTTAWA AVE,census,"c(-87.81788832, 41.9421342630001)",36,9,36009
12,Sidewalk Menu,3441 S WOOD ST,2019,4471.66,10192,3441 S WOOD ST,google,"c(-87.6701627, 41.8310285)",11,29,11029
12,Sidewalk Menu,3442 S BELL AVE,2016,4582.2,9971,3442 S BELL AVE,google,"c(-87.6816261, 41.830889)",11,3,11003
11,Alley Apron Menu,3442 S LOWE AVE,2018,11095.97,9103,3442 S LOWE AVE,census,"c(-87.642491005, 41.8322543140001)",11,38,11038
12,Alley Speed Hump Menu,3443 S WOOD ST,2019,700,10178,3443 S WOOD ST,google,"c(-87.6700375, 41.830958)",11,29,11029
33,Alley Apron Menu,3444 W LELAND AVE,2017,11004.49,29172,3444 W LELAND AVE,census,"c(-87.714678846, 41.9665741270001)",33,27,33027
35,Bollard Menu,3445 W SCHUBERT AV,2010,1260,30710,3445 W SCHUBERT AV,census,"c(-87.713998469, 41.930134594)",35,28,35028
30,Sidewalk Menu,3446 N KILPATRICK AVE,2015,3217,26265,3446 N KILPATRICK AVE,census,"c(-87.743911032, 41.943579185)",30,30,30030
44,Alley Resurfacing Menu,3448 N SOUTHPORT AVE,2019,13296.645,38783,3448 N SOUTHPORT AVE,census,"c(-87.66395477, 41.9445917260001)",44,43,44043
12,Curb & Gutter Menu,3448 S LEAVITT ST,2017,1679.53,10008,3448 S LEAVITT ST,google,"c(-87.6804376, 41.8307022)",11,10,11010
35,Sidewalk Menu,3448 W DIVERSEY AVE,2019,50898.11,31167,3448 W DIVERSEY AVE,google,"c(-87.7141753, 41.9321344)",35,11,35011
44,Alley Apron Menu,3449 N RACINE AVE,2017,6736.34,38684,3449 N RACINE AVE,census,"c(-87.655851473, 41.832142784)",11,44,11044
2,Bollard Menu,3449 S GILES AV,2008,714,1325,3449 S GILES AV,census,"c(-87.6193507579999, 41.8323120380001)",2,31,02031
35,Alley Speed Hump Menu,3449 W DIVERSEY AVE,2020,1400,31196,3449 W DIVERSEY AVE,census,"c(-87.714193757, 41.931944613)",35,28,35028
31,Speed Indicator Signs,3450 N LARAMIE AVE,2022,6192.80333333333,27776,3450 N LARAMIE AVE,census,"c(-87.756857494, 41.9437581820001)",38,37,38037
12,3 POD CAMERAS,3450 W 38TH PL,2019,24776,10182,3450 W 38TH PL,google,"c(-87.7113057, 41.8236053)",12,11,12011
30,Sidewalk Menu,3453 N KENTON AVE,2021,5838.4,26683,3453 N KENTON AVE,census,"c(-87.742029374, 41.9435160470001)",30,13,30013
12,Sidewalk Menu,3454 S LEAVITT ST,2017,1775.06,10017,3454 S LEAVITT ST,google,"c(-87.680433, 41.8305924)",11,10,11010
12,Street Light Upgrade Menu,3457 S WESTERN BLVD,2016,400,9988,3457 S WESTERN BLVD,census,"c(-87.684462404, 41.8306992110001)",11,3,11003
12,Street Light Upgrade Menu,3458 S WOOD ST,2016,400,9988,3458 S WOOD ST,census,"c(-87.670414028, 41.8308208880001)",11,18,11018
23,Bollard Menu,3459 W 59TH ST,2022,1732.54,20566,3459 W 59TH ST,census,"c(-87.709976425, 41.7861404340001)",16,17,16017
3,Sidewalk Menu,346 E 53RD ST,2019,2792.43,3030,346 E 53RD ST,census,"c(-87.634007239, 41.798164027)",3,12,03012
44,Alley Resurfacing Menu,3462 N SHEFFIELD AVE,2018,11684.545,38749,3462 N SHEFFIELD AVE,census,"c(-87.654278359, 41.945459247)",44,31,44031
28,Street Light Upgrade,347 N LAMON AVE,2014,800,24496,347 N LAMON AVE,census,"c(-87.747937835, 41.886499766)",28,30,28030
11,Sidewalk Menu,347 W 30TH ST,2021,452.18,9279,347 W 30TH ST,google,"c(-87.6359511, 41.8394463)",11,27,11027
3,Sidewalk Menu,347 W 42ND ST,2022,19835.8,3193,347 W 42ND ST,google,"c(-87.6355131, 41.818009)",3,47,03047
49,Touhy Park Public Plaza/Stage 7,348 N PAULINA ST,2019,60000,42902,348 N PAULINA ST,census,"c(-87.66951696, 41.8884969590001)",27,27,27027
34,Bollard Menu,349 W 111 ST,2009,2142,29726,349 W 111 ST,google,"c(-87.6322219, 41.6922622)",34,37,34037
28,Street Light Upgrade Menu,35 N LATROBE AVE,2018,401.4775,24663,35 N LATROBE AVE,census,"c(-87.756319171, 41.881641861)",28,8,28008
28,Street Light Upgrade,350 N CICERO AVE,2014,400,24490,350 N CICERO AVE,census,"c(-87.7451014339999, 41.875802316)",24,16,24016
28,Street Lighting,350 N LAMON AV,2009,1000,24222,350 N LAMON AV,census,"c(-87.7479531719999, 41.886518214)",28,30,28030
28,Street Lighting,350 N LAMON AV,2009,1000,24223,350 N LAMON AV,census,"c(-87.7479531719999, 41.886518214)",28,30,28030
25,Floodlight Menu,350 W 23RD ST,2015,2400,22020,350 W 23RD ST,census,"c(-87.63599226, 41.8509247120001)",25,18,25018
25,Street Light Upgrade,350 W 23RD ST,2015,3000,22021,350 W 23RD ST,census,"c(-87.63599226, 41.8509247120001)",25,18,25018
43,Street Light Upgrade,350 W BELDEN AVE,2012,6020,37601,350 W BELDEN AVE,census,"c(-87.6383828899999, 41.92379477)",43,44,43044
43,Street Light Upgrade,350 W BELDEN AVE,2013,713,37675,350 W BELDEN AVE,census,"c(-87.6383828899999, 41.92379477)",43,44,43044
47,School Projects,3500 N HOYNE AVE,2013,55000,40796,3500 N HOYNE AVE,google,"c(-87.6816893, 41.9454489)",47,46,47046
47,School Projects,3500 N HOYNE AVE,2014,200000,40870,3500 N HOYNE AVE,google,"c(-87.6816893, 41.9454489)",47,46,47046
47,Audubon Campus Park,3500 N HOYNE AVE,2017,150000,41047,3500 N HOYNE AVE,google,"c(-87.6816893, 41.9454489)",47,46,47046
47,Audubon - Campus Park,3500 N HOYNE AVE,2018,150000,41130,3500 N HOYNE AVE,google,"c(-87.6816893, 41.9454489)",47,46,47046
30,Street Resurfacing Menu,3500 N KARLOV AVE,2020,17458.035,26659,3500 N KARLOV AVE,google,"c(-87.7291795, 41.9447792)",30,28,30028
47,Street Speed Hump Menu,3500 N OAKLEY AVE,2021,4700,41338,3500 N OAKLEY AVE,google,"c(-87.686122, 41.945081)",47,46,47046
38,Alley Apron Menu,3500 N OVERHILL AVE,2022,10788.21,33922,3500 N OVERHILL AVE,census,"c(-87.8191734229999, 41.9433283560001)",36,12,36012
47,Curb & Gutter Menu,3500 N RAVENSWOOD AVE W,2021,68969.58,41284,3500 N RAVENSWOOD AVE W,google,"c(-87.6743432, 41.9453471)",47,47,47047
44,Concrete Alley Menu,3500 N SHEFFIELD AVE,2019,185000,38784,3500 N SHEFFIELD AVE,census,"c(-87.6542855659999, 41.9456718100001)",44,31,44031
44,Alley Resurfacing Menu,3500 N SHEFFIELD AVE,2018,11684.545,38749,3500 N SHEFFIELD AVE,census,"c(-87.6542855659999, 41.9456718100001)",44,31,44031
12,Bollard Menu,3500 S CALIFORNIA AV,2007,714,9531,3500 S CALIFORNIA AV,census,"c(-87.694859351, 41.8299928330001)",12,2,12002
11,POD Camera,3500 S HALSTED ST,2017,27011,9075,3500 S HALSTED ST,google,"c(-87.646404, 41.830575)",11,25,11025
3,POD Cameras - 3 locations (47th & Vincennes cancelled),3500 S INDIANA AVE,2017,20258.25,2942,3500 S INDIANA AVE,census,"c(-87.6217668639999, 41.831024821)",3,23,03023
11,POD CAMERAS - 4 LOCATIONS,3500 S LITUANICA AVE,2018,27011,9128,3500 S LITUANICA AVE,census,"c(-87.647720264, 41.830170921)",11,25,11025
12,Bollard Menu,3500 S MAPLEWOOD AVE,2022,7040.18,10355,3500 S MAPLEWOOD AVE,census,"c(-87.688719904, 41.8300663270001)",12,13,12013
3,Miscellaneous CDOT Projects,3500 S MICHIGAN AVE,2016,1800,2894,3500 S MICHIGAN AVE,google,"c(-87.6237875, 41.8308931)",3,23,03023
2,Street Lighting,3500 S PRAIRIE AVE,2011,700,1894,3500 S PRAIRIE AVE,census,"c(-87.6205421719999, 41.83037074)",3,5,03005
12,Street Speed Hump Menu,3500 S WOOD ST,2017,3700,10049,3500 S WOOD ST,census,"c(-87.670389781, 41.829863087)",11,2,11002
23,Street Speed Hump Menu,3500 W 58TH ST,2022,4700,20609,3500 W 58TH ST,census,"c(-87.710917121, 41.7879536350001)",14,4,14004
23,Bollard Menu,3500 W 59TH ST,2022,1374.11,20567,3500 W 59TH ST,google,"c(-87.710867, 41.786285)",14,4,14004
23,Street Speed Hump Menu,3500 W 60TH ST,2020,2350,20470,3500 W 60TH ST,census,"c(-87.710761635, 41.7843196330001)",16,17,16017
18,Sidewalk Menu,3500 W 78TH PL,2022,23079.74,16202,3500 W 78TH PL,census,"c(-87.709862634, 41.750609739)",18,1,18001
18,Sidewalk Menu,3500 W 78TH ST,2021,11420.73,16144,3500 W 78TH ST,google,"c(-87.7099497, 41.7517295)",18,1,18001
26,Street Resurfacing Menu,3500 W EVERGREEN AVE,2020,26150.915,23057,3500 W EVERGREEN AVE,census,"c(-87.71440153, 41.905499133)",26,9,26009
26,Sidewalk Menu,3500 W MCLEAN AVE,2017,10646.92,22873,3500 W MCLEAN AVE,census,"c(-87.713666194, 41.918243784)",26,26,26026
35,Street Light Pole Painting Menu,3500 W SHAKESPEARE AVE,2022,1400,31358,3500 W SHAKESPEARE AVE,census,"c(-87.713722262, 41.9200733540001)",26,42,26042
30,Sidewalk Menu,3501 N KILPATRICK AVE,2022,4204.4575,26769,3501 N KILPATRICK AVE,census,"c(-87.7439318089999, 41.9447883350001)",30,30,30030
47,Sidewalk Menu,3501 N LEAVITT ST,2016,5364.5,41009,3501 N LEAVITT ST,census,"c(-87.68334543, 41.9450880800001)",47,46,47046
44,Sidewalk Menu,3501 N SOUTHPORT AVE,2019,5270.29,38792,3501 N SOUTHPORT AVE,census,"c(-87.663959542, 41.945317662)",44,11,44011
17,Concrete Alley Menu,3501 W 71ST ST,2019,144000,15276,3501 W 71ST ST,census,"c(-87.710362453, 41.764268192)",18,43,18043
33,Miscellaneous CDOT Projects,3501 W LAWRENCE AVE,2022,2600,29426,3501 W LAWRENCE AVE,google,"c(-87.7159624, 41.9682784)",33,27,33027
47,Sidewalk Menu,3502 N OAKLEY AVE,2021,1163.48,41305,3502 N OAKLEY AVE,google,"c(-87.6859833, 41.9451673)",47,46,47046
44,Sidewalk Menu,3503 N SHEFFIELD AVE,2017,82100.64,38724,3503 N SHEFFIELD AVE,census,"c(-87.654261972, 41.9454256320001)",44,36,44036
26,Alley Resurfacing Menu,3503 W PIERCE AVE,2021,22499.695,23071,3503 W PIERCE AVE,census,"c(-87.714560075, 41.909093344)",26,18,26018
44,Miscellaneous CDOT Projects,3505 N SEMINARY AVE,2019,500,38789,3505 N SEMINARY AVE,census,"c(-87.656692302, 41.9454584600001)",44,38,44038
44,Chicago Park District,3505 N Southport Ave,2009,25000,38243,3505 N Southport Ave,census,"c(-87.6639619429999, 41.945425723)",44,11,44011
30,Sidewalk Menu,3506 N KILDARE AVE,2022,2045.18,26770,3506 N KILDARE AVE,google,"c(-87.7349889, 41.9447571)",30,13,30013
26,Street Light Upgrade,3506 W WABANSIA AVE,2012,350,22676,3506 W WABANSIA AVE,census,"c(-87.713684131, 41.9118578480001)",26,39,26039
11,Sidewalk Menu,3509 S LOWE AVE,2019,1713.915,9188,3509 S LOWE AVE,census,"c(-87.642437061, 41.830529084)",11,21,11021
28,Street Light Upgrade,3509 W JACKSON BLVD,2013,400,24412,3509 W JACKSON BLVD,census,"c(-87.713882601, 41.8772321060001)",28,25,28025
3,Sidewalk Menu,351 W 44TH PL,2017,30369.43,2947,351 W 44TH PL,google,"c(-87.6349451, 41.813698)",3,18,03018
44,Street Light Upgrade Menu,3510 N BOSWORTH AVE,2019,500,38798,3510 N BOSWORTH AVE,census,"c(-87.6676145819999, 41.9455456360001)",44,43,44043
30,Sidewalk Menu,3510 N KILDARE AVE,2021,4663.36,26684,3510 N KILDARE AVE,google,"c(-87.7349907, 41.9448768)",30,13,30013
47,Alley Apron Menu,3510 N WOLCOTT AVE,2018,9153.72,41116,3510 N WOLCOTT AVE,census,"c(-87.672826975, 41.8297174370001)",11,2,11002
12,Floodlight Menu,3510 S FRANCISCO AVE,2013,600,9855,3510 S FRANCISCO AVE,census,"c(-87.6972656739999, 41.829773673)",12,2,12002
10,Sidewalk Menu,3511 E 103RD ST,2021,24452.67,8436,3511 E 103RD ST,census,"c(-87.7101518969999, 41.7060775050001)",19,24,19024
11,Street Light Upgrade Menu,3512 S PARNELL AVE,2021,500,9289,3512 S PARNELL AVE,census,"c(-87.640004158, 41.8301832670001)",11,22,11022
44,Miscellaneous CDOT Projects,3513 N BOSWORTH AVE,2019,582.5,38786,3513 N BOSWORTH AVE,census,"c(-87.667597267, 41.945428646)",44,43,44043
44,Alley Apron Menu,3513 N LAKEWOOD AVE,2021,6039.24,38842,3513 N LAKEWOOD AVE,google,"c(-87.6613099, 41.9456978)",44,11,44011
44,Alley Apron Menu,3514 N LAKEWOOD AVE,2022,11909.98,38893,3514 N LAKEWOOD AVE,census,"c(-87.66156531, 41.945775618)",44,11,44011
44,Alley Apron Menu,3514 N RACINE AVE,2019,9536.04,38779,3514 N RACINE AVE,google,"c(-87.659483, 41.9459539)",44,11,44011
12,Alley Apron Menu,3514 S WOOD ST,2021,5303.98,10262,3514 S WOOD ST,google,"c(-87.6706153, 41.829922)",11,2,11002
12,Alley Apron Menu,3515 S WOOD ST,2021,8098.1,10263,3515 S WOOD ST,google,"c(-87.6703817, 41.8299879)",11,29,11029
27,Street Lighting,3515 W GRAND AVE,2011,8000,23527,3515 W GRAND AVE,census,"c(-87.714086451, 41.9012608240001)",27,29,27029
44,Miscellaneous CDOT Projects,3516 N CLARK ST,2019,500,38789,3516 N CLARK ST,census,"c(-87.655559764, 41.946006702)",44,38,44038
30,Sidewalk Menu,3516 N KILPATRICK AVE,2019,3847.81,26568,3516 N KILPATRICK AVE,census,"c(-87.743950449, 41.9449304890001)",30,30,30030
11,Curb & Gutter Menu,3516 S LOWE AVE,2019,2213.16,9178,3516 S LOWE AVE,census,"c(-87.642449251, 41.830400841)",11,21,11021
33,Mural Project - Avondale Neighborhood Association,3516 W SCHOOL ST,2016,7000,29146,3516 W SCHOOL ST,census,"c(-87.7141252609999, 41.9410915080001)",35,24,35024
35,Avondale Park-security cameras,3516 W SCHOOL ST,2016,36000,30994,3516 W SCHOOL ST,census,"c(-87.7141252609999, 41.9410915080001)",35,24,35024
44,Street Light Upgrade Menu,3518 N GREENVIEW AVE,2018,500,38766,3518 N GREENVIEW AVE,census,"c(-87.666403598, 41.945520324)",44,43,44043
12,Sidewalk Menu,3518 S MAPLEWOOD AVE,2021,371.7,10302,3518 S MAPLEWOOD AVE,census,"c(-87.68871309, 41.8297788340001)",12,13,12013
11,Sidewalk Menu,3519 S WALLACE ST,2020,20396.17,9245,3519 S WALLACE ST,google,"c(-87.6409384, 41.8305081)",11,22,11022
23,Sidewalk Menu,3519 W 61ST PL,2022,6877.62,20576,3519 W 61ST PL,google,"c(-87.7113651, 41.7813597)",15,10,15010
9,Bollard Menu,352 W 101 ST,2008,714,6847,352 W 101 ST,google,"c(-87.6329237, 41.7109462)",9,20,09020
44,Street Light Upgrade Menu,3520 N BOSWORTH AVE,2019,500,38798,3520 N BOSWORTH AVE,census,"c(-87.6676219509999, 41.9457996200001)",44,43,44043
44,Street Light Upgrade,3520 N RETA AVE,2012,350,38397,3520 N RETA AVE,census,"c(-87.650661658, 41.9459224170001)",44,26,44026
33,High Definition Camera Menu,3520 N SACRAMENTO AVE,2017,27011,29195,3520 N SACRAMENTO AVE,census,"c(-87.702887221, 41.945179588)",33,4,33004
33,Sacramento Play Lot Basketball Court Repaving,3520 N SACRAMENTO AVE,2021,50000,29358,3520 N SACRAMENTO AVE,census,"c(-87.702887221, 41.945179588)",33,4,33004
4,Street Resurfacing Menu,3520 S COTTAGE GROVE AVE,2017,29462.26,3679,3520 S COTTAGE GROVE AVE,google,"c(-87.6110013, 41.830426)",4,20,04020
12,Floodlight Menu,3520 S FRANCISCO AVE,2013,600,9856,3520 S FRANCISCO AVE,census,"c(-87.6972616309999, 41.829653739)",12,2,12002
12,Sidewalk Menu,3520 S WOOD ST,2018,6210.93,10093,3520 S WOOD ST,google,"c(-87.6706539, 41.8297676)",11,2,11002
18,Alley Apron Menu,3520 W 83RD PL,2020,15232.89,16106,3520 W 83RD PL,census,"c(-87.7106863239999, 41.741448876)",18,13,18013
28,Public Infrastructure Work (alleys),3520 W FIFTH AVE,2016,73000,24571,3520 W FIFTH AVE,census,"c(-87.713892695, 41.8761959190001)",28,25,28025
18,Street Light Upgrade Menu,3521 W 82ND PL,2022,500,16212,3521 W 82ND PL,census,"c(-87.709737799, 41.7432882800001)",18,21,18021
18,Speed Indicator Signs,3521 W COLUMBUS AVE,2021,11000,16165,3521 W COLUMBUS AVE,census,"c(-87.710097199, 41.7446261630001)",18,21,18021
35,Alley Apron Menu,3521 W CULLOM AVE,2022,15501.76,31318,3521 W CULLOM AVE,census,"c(-87.716906917, 41.959258914)",33,19,33019
44,Curb & Gutter Menu,3522 N GREENVIEW AVE,2016,2892,38645,3522 N GREENVIEW AVE,census,"c(-87.6664046179999, 41.9455667570001)",44,43,44043
30,Alley Resurfacing Menu,3522 N KILPATRICK AVE,2017,50519.37,26363,3522 N KILPATRICK AVE,census,"c(-87.743951911, 41.944983881)",30,30,30030
