ward,type,location,estcost,year
14,Alley Speed Hump Replacement,S ROCKWELL ST & W 51ST ST & W 52ND ST & S MAPLEWOOD AVE,0.00,2022
14,Alley Speed Hump Replacement,S TROY ST & W 58TH ST & W 59TH ST & S ALBANY AVE,0.00,2022
14,Curb & Gutter Menu,5241-5249 S CHRISTIANA AVE,13331.11,2022
14,Sidewalk Menu,2507 W 50TH ST; 2503 W 50TH ST,4135.90,2022
14,Sidewalk Menu,2836 W 55TH ST,15907.23,2022
14,Sidewalk Menu,2858 W 55TH ST,27641.55,2022
14,Sidewalk Menu,3040 W 54TH PL,4699.23,2022
14,Sidewalk Menu,3421-3423 W 54TH PL,9300.52,2022
14,Sidewalk Menu,3859 W 47TH ST,13136.35,2022
14,Sidewalk Menu,4151-4153 W 47TH ST,12713.08,2022
14,Sidewalk Menu,4313-4325 S KEELER AVE,9299.58,2022
14,Sidewalk Menu,4731 S KEELER AVE,1726.34,2022
14,Sidewalk Menu,4752-4754 S KEELER AVE,4820.18,2022
14,Sidewalk Menu,4759 S KOLIN AVE; 4747 S KOLIN AVE; 4743 S KOLIN AVE,13850.60,2022
14,Sidewalk Menu,4828-4842 S KOLIN AVE,16840.96,2022
14,Sidewalk Menu,4900 S TRIPP AVE,13027.20,2022
14,Sidewalk Menu,4928 S KILPATRICK AVE,3547.08,2022
14,Sidewalk Menu,4947-4955 S KARLOV AVE,8963.28,2022
14,Sidewalk Menu,5101 S LARAMIE AVE,15321.12,2022
14,Sidewalk Menu,5114-5122 S CHRISTIANA AVE,8209.32,2022
14,Sidewalk Menu,5138-5158 S NASHVILLE AVE,8251.74,2022
14,Sidewalk Menu,5151-5159 S LOREL AVE,21256.40,2022
14,Sidewalk Menu,5153-5157 S LATROBE AVE,21975.85,2022
14,Sidewalk Menu,5158 S SPAULDING AVE,7432.82,2022
14,Sidewalk Menu,5200 S LUNA AVE,8786.87,2022
14,Sidewalk Menu,5201 S MULLIGAN AVE,3737.06,2022
14,Sidewalk Menu,5204-5208 S NATOMA AVE; 5220 S NATOMA AVE; 5244-5248 S NATOMA AVE,29881.26,2022
14,Sidewalk Menu,5204-5220 S MASON AVE,12824.71,2022
14,Sidewalk Menu,5226 S TRUMBULL AVE,2971.24,2022
14,Sidewalk Menu,5228-5234 S MERRIMAC AVE,4747.14,2022
14,Sidewalk Menu,5232-5250 S MULLIGAN AVE; 5258 S MULLIGAN AVE,26630.24,2022
14,Sidewalk Menu,5233-5241 S MERRIMAC AVE,5533.02,2022
14,Sidewalk Menu,5243 S MCVICKER AVE,16116.68,2022
14,Sidewalk Menu,5254 S KNOX AVE,1367.62,2022
14,Sidewalk Menu,5300 S FRANCISCO AVE,11512.02,2022
14,Sidewalk Menu,5308 S WASHTENAW AVE,5839.82,2022
14,Sidewalk Menu,5401 S MOZART ST,15009.84,2022
14,Sidewalk Menu,ON S CHRISTIANA AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S),24936.00,2022
14,Sidewalk Menu,W 50TH ST & S TRIPP AVE,4948.92,2022
14,Street Light Upgrade Menu,3032 W 55TH ST,500.00,2022
14,Street Light Upgrade Menu,3910-3914 W 47TH ST,194.30,2022
14,Street Light Upgrade Menu,5214 S MERRIMAC AVE,500.00,2022
14,Street Light Upgrade Menu,5225 S LOTUS AVE,500.00,2022
14,Street Resurfacing Menu,ON S FRANCISCO AVE FROM W 53RD ST (5300 S) TO W 55TH ST (5500 S),104895.59,2022
14,Street Resurfacing Menu,ON S KENNETH AVE FROM W 50TH ST (5000 S) TO S ARCHER AVE (5200 S),42346.51,2022
14,Street Resurfacing Menu,ON S KILDARE AVE FROM W 47TH ST (4700 S) TO S ARCHER AVE (5130 S),185133.44,2022
14,Street Resurfacing Menu,ON S KOSTNER AVE FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S),59614.22,2022
14,Street Resurfacing Menu,ON S LA CROSSE AVE FROM W 51ST ST (5100 S) TO S ARCHER AVE (5430 S),55781.16,2022
14,Street Resurfacing Menu,ON S NASHVILLE AVE FROM W 51ST ST (5100 S) TO W 53RD ST (5300 S),109156.45,2022
14,Street Resurfacing Menu,ON S SAWYER AVE FROM W 55TH ST (5500 S) TO W 57TH ST (5700 S),118445.01,2022
14,Street Resurfacing Menu,ON W 49TH ST FROM 4413 W TO S KOSTNER AVE (4400 W),11341.36,2022
14,Street Resurfacing Menu,ON W 52ND ST FROM S LOCKWOOD AVE (5300 W) TO S LOTUS AVE (5430 W),101936.23,2022
14,Street Resurfacing Menu,ON W 52ND ST FROM S NARRAGANSETT AVE (6400 W) TO S NATCHEZ AVE (6500 W),48685.94,2022
14,Street Speed Hump Menu,ON S CAMPBELL AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),2218.39,2022
14,Street Speed Hump Menu,ON S KILBOURN AVE FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),4700.00,2022
14,Street Speed Hump Menu,ON S RICHMOND ST FROM W 47TH ST (4700 S) TO W 48TH PL (4830 S),2350.00,2022
14,Street Speed Hump Menu,ON W 53RD ST FROM S KNOX AVE (4630 W) TO S CICERO AVE (4800 W),7050.00,2022
14,Street Speed Hump Menu,ON W ANN LURIE PL FROM S PULASKI RD (4000 W) TO S KILDARE BLVD (4300 W),9400.00,2022
14,Street Speed Hump Replacement,ON S FRANCISCO AVE FROM W 53RD ST (5300 S) TO W 55TH ST (5500 S),0.00,2022
14,Street Speed Hump Replacement,ON S LA CROSSE AVE FROM W 51ST ST (5100 S) TO S ARCHER AVE (5430 S),0.00,2022
14,Street Speed Hump Replacement,ON S SAWYER AVE FROM W 55TH ST (5500 S) TO W 57TH ST (5700 S),0.00,2022
15,ADA - Alley Resurfacing Menu,S HONORE ST & W 59TH ST & W 60TH ST & S WOOD ST,7245.00,2022
15,Alley Apron Menu,1816 W 49TH ST,17447.81,2022
15,Alley Apron Menu,1845 W 48TH ST,14837.08,2022
15,Alley Apron Menu,1846 W 49TH ST,29448.20,2022
15,Alley Apron Menu,1946 W 49TH ST,15723.74,2022
15,Alley Apron Menu,4307 S ARTESIAN AVE; 4312 S ARTESIAN AVE,22796.09,2022
15,Alley Apron Menu,5013 S HOYNE AVE,10530.10,2022
15,Alley Apron Menu,5044 S SEELEY AVE,14313.57,2022
15,Alley Apron Menu,5514 S TALMAN AVE,14137.76,2022
15,Alley Apron Menu,ON W 50TH ST FROM S WOOD ST (1800 W) TO S HONORE ST (1830 W),11528.48,2022
15,Alley Resurfacing Menu,1644 W 47TH ST; W 46TH ST & S PAULINA ST & S MARSHFIELD AVE & W 47TH ST,52603.53,2022
15,Alley Resurfacing Menu,1854 W 47TH ST; W 46TH ST & S HONORE ST & S WOLCOTT AVE & W 47TH ST; 4600 SHONORE ST,53737.64,2022
15,Alley Resurfacing Menu,1918 W 46TH ST; W 46TH ST & S WOLCOTT AVE & S WINCHESTER AVE & W 47TH ST; 4601 SWINCHESTER AVE,56742.03,2022
15,Alley Resurfacing Menu,S HONORE ST & W 59TH ST & W 60TH ST & S WOOD ST,52254.03,2022
15,Alley Resurfacing Menu,W 43RD ST & S HERMITAGE AVE & S PAULINA ST & W 44TH ST,37240.57,2022
15,Alley Resurfacing Menu,W 46TH ST & S PAULINA ST & S HERMITAGE AVE & W 47TH ST; 1714 W 47TH ST,51826.35,2022
15,Alley Resurfacing Menu,W 55TH ST & S FAIRFIELD AVE & S WASHTENAW AVE & W 56TH ST,21016.98,2022
15,Alley Resurfacing Menu,W 55TH ST & S TALMAN AVE & S WASHTENAW AVE & W 56TH ST,52278.55,2022
15,Alley Resurfacing Menu,W 56TH ST & S WASHTENAW AVE & S FAIRFIELD AVE & W 57TH ST,47412.91,2022
15,Alley Speed Hump Menu,4522 S SACRAMENTO AVE; S SACRAMENTO AVE & W 45TH ST & W 46TH ST & S WHIPPLE ST,2100.00,2022
15,Alley Speed Hump Menu,W 56TH ST & S WASHTENAW AVE & S FAIRFIELD AVE & W 57TH ST,1400.00,2022
15,Alley Speed Hump Replacement,1644 W 47TH ST; W 46TH ST & S PAULINA ST & S MARSHFIELD AVE & W 47TH ST,0.00,2022
15,Alley Speed Hump Replacement,1854 W 47TH ST; W 46TH ST & S HONORE ST & S WOLCOTT AVE & W 47TH ST; 4600 SHONORE ST,0.00,2022
15,Alley Speed Hump Replacement,1918 W 46TH ST; W 46TH ST & S WOLCOTT AVE & S WINCHESTER AVE & W 47TH ST; 4601 SWINCHESTER AVE,0.00,2022
15,Alley Speed Hump Replacement,W 43RD ST & S HERMITAGE AVE & S PAULINA ST & W 44TH ST,0.00,2022
15,Alley Speed Hump Replacement,W 46TH ST & S PAULINA ST & S HERMITAGE AVE & W 47TH ST; 1714 W 47TH ST,0.00,2022
15,Alley Speed Hump Replacement,W 55TH ST & S TALMAN AVE & S WASHTENAW AVE & W 56TH ST,0.00,2022
15,Alley Speed Hump Replacement,W 56TH ST & S WASHTENAW AVE & S FAIRFIELD AVE & W 57TH ST,0.00,2022
15,Curb & Gutter Menu,ON W 44TH ST FROM S CAMPBELL AVE (2500 W) TO S MAPLEWOOD AVE (2530 W);2516-2530 W 44TH ST,10872.11,2022
15,Residential Street Lighting Program With Piggy Backs,ON S FAIRFIELD AVE FROM W 55TH ST (5500 S) TO W 57TH ST (5700 S); ON W 56TH ST FROM S FAIRFIELD AVE (2730 W) TO S CALIFORNIA AVE (2800 W), 298000.00,2022
15,Sidewalk Menu,4301 S ARCHER AVE,19047.56,2022
15,Sidewalk Menu,6515 S WOLCOTT AVE,3509.97,2022
15,Street Resurfacing Menu,ON E 47TH PL FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),59915.38,2022
15,Street Resurfacing Menu,ON S MARSHFIELD AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S),52513.21,2022
15,Street Resurfacing Menu,ON W 44TH ST FROM S FAIRFIELD AVE (2730 W) TO S CALIFORNIA AVE (2800 W),20996.47,2022
15,Street Resurfacing Menu,ON W 44TH ST FROM S WESTERN AVE (2400 W) TO S ARTESIAN AVE (2430 W),23339.55,2022
15,Street Resurfacing Menu,ON W 45TH ST FROM S ARTESIAN AVE (2430 W) TO S CAMPBELL AVE (2500 W),21979.84,2022
15,Street Resurfacing Menu,ON W 46TH PL FROM S WESTERN AVE (2400 W) TO S ROCKWELL ST (2600 W),123295.11,2022
15,Street Resurfacing Menu,ON W 47TH ST FROM S WESTERN AVE (2400 W) TO S ROCKWELL ST (2600 W),171196.46,2022
15,Street Resurfacing Menu,ON W 48TH ST FROM S ROCKWELL ST (2600 W) TO S WASHTENAW AVE (2700 W),61160.97,2022
15,Street Resurfacing Menu,ON W 49TH PL FROM 2155 W TO S HOYNE AVE (2100 W),45202.94,2022
15,Street Speed Hump Menu,ON S HAMILTON AVE FROM W GARFIELD BLVD (5500 S) TO W 56TH ST (5600 S),2350.00,2022
15,Street Speed Hump Replacement,ON E 47TH PL FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),0.00,2022
15,Street Speed Hump Replacement,ON S MARSHFIELD AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S),0.00,2022
15,Street Speed Hump Replacement,ON W 46TH PL FROM S WESTERN AVE (2400 W) TO S ROCKWELL ST (2600 W),0.00,2022
16,Alley Apron Menu,6144 S JUSTINE ST,14753.78,2022
16,Alley Resurfacing Menu,S JUSTINE ST & W 61ST ST & W 62ND ST & S LAFLIN ST,69897.75,2022
16,Alley Resurfacing Menu,S LAFLIN ST & W 54TH ST & W GARFIELD BLVD & S JUSTINE ST,56950.85,2022
16,Alley Resurfacing Menu,S MARSHFIELD AVE & W 56TH ST & W 57TH ST & S PAULINA ST,45838.07,2022
16,Alley Resurfacing Menu,S WESTERN AVE & W 62ND ST & W 63RD ST & S CLAREMONT AVE,40363.26,2022
16,Alley Resurfacing Menu,W 56TH ST & S JUSTINE ST & S ASHLAND AVE & W 57TH ST,37054.39,2022
16,Alley Resurfacing Menu,W 58TH ST & S CARPENTER ST & S ABERDEEN ST & W 59TH ST,42579.03,2022
16,Alley Speed Hump Replacement,S MARSHFIELD AVE & W 56TH ST & W 57TH ST & S PAULINA ST,0.00,2022
16,Bollard Menu,W 53RD ST & S DAMEN AVE; 5300 S DAMEN AVE,3337.87,2022
16,Curb & Gutter Menu,1109 W GARFIELD BLVD,32341.79,2022
16,Curb & Gutter Menu,ON S JUSTINE ST FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S),235000.00,2022
16,Miscellaneous CDOT Projects,1137 W 63RD ST,101.00,2022
16,Sidewalk Menu,6758 S CARPENTER ST,15976.49,2022
16,Sidewalk Menu,ON S MARSHFIELD AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST (6800 S),84015.12,2022
16,Sidewalk Menu,ON S THROOP ST FROM W 61ST ST (6100 S) TO W 62ND ST (6200 S),50829.44,2022
16,Sidewalk Menu,ON W 68TH ST FROM S CARPENTER ST (1030 W) TO S ABERDEEN ST (1100 W),175000.00,2022
16,Street Resurfacing Menu,ON S ELIZABETH ST FROM W GARFIELD BLVD (5500 S) TO W 58TH ST (5800 S),20325.52,2022
16,Street Resurfacing Menu,ON S EMERALD AVE FROM 5948 S TO W 59TH ST (5900 S),17694.69,2022
16,Street Resurfacing Menu,ON S LAFLIN ST FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S),56001.04,2022
16,Street Resurfacing Menu,ON S PEORIA ST FROM 6128 S TO W 61ST ST (6100 S); 6100 S PEORIA ST,33289.74,2022
16,Street Resurfacing Menu,ON S PEORIA ST FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S),65490.84,2022
16,Street Resurfacing Menu,ON S SANGAMON ST FROM W 60TH ST (6000 S) TO W 61ST ST (6100 S),57003.86,2022
16,Street Resurfacing Menu,ON S SANGAMON ST FROM W 64TH ST (6400 S) TO W 66TH ST (6600 S),112594.90,2022
16,Street Resurfacing Menu,ON S SEELEY AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S),60100.67,2022
16,Street Resurfacing Menu,ON S THROOP ST FROM W GARFIELD BLVD (5500 S) TO W 56TH ST (5600 S),48259.01,2022
16,Street Resurfacing Menu,ON W 52ND ST FROM 2100 W TO S DAMEN AVE (2000 W),115800.88,2022
16,Street Speed Hump Menu,ON S CAMPBELL AVE FROM W 61ST ST (6100 S) TO W 62ND ST (6200 S),4700.00,2022
16,Street Speed Hump Menu,ON S HOYNE AVE FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S),4700.00,2022
16,Street Speed Hump Replacement,ON S PEORIA ST FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S),0.00,2022
16,Street Speed Hump Replacement,ON S SANGAMON ST FROM W 60TH ST (6000 S) TO W 61ST ST (6100 S),0.00,2022
16,Street Speed Hump Replacement,ON S SANGAMON ST FROM W 64TH ST (6400 S) TO W 66TH ST (6600 S),0.00,2022
16,Street Speed Hump Replacement,ON S THROOP ST FROM W GARFIELD BLVD (5500 S) TO W 56TH ST (5600 S),0.00,2022
16,Street Speed Hump Replacement,ON W 52ND ST FROM 2100 W TO S DAMEN AVE (2000 W),0.00,2022
17,1 LPR w/ Existing Camera NW Corner 7051 S. Western Avenue,7051 S WESTERN AVE, 5485.49,2022
17,Alley Apron Menu,1480 W 74TH ST; 1500 W 74TH ST; ON S LAFLIN ST FROM W 73RD PL (7330 S) TO W 74TH ST(7400 S),25853.33,2022
17,Alley Resurfacing Menu,S GREEN ST & W 76TH ST & W 77TH ST & S PEORIA ST,33038.89,2022
17,Alley Speed Hump Replacement,S GREEN ST & W 76TH ST & W 77TH ST & S PEORIA ST,0.00,2022
17,Bollard Menu,7114 S KEDZIE AVE,1333.40,2022
17,Curb & Gutter Menu,6925 S ARTESIAN AVE,5804.05,2022
17,Curb & Gutter Menu,8058 S WOLCOTT AVE,13043.37,2022
17,Miscellaneous CDOT Projects,1057 W 79TH ST,150.00,2022
17,Miscellaneous CDOT Projects,7752 S GREEN ST,150.00,2022
17,Sidewalk Menu,1401 W 71ST PL,10447.01,2022
17,Sidewalk Menu,6553 S RICHMOND ST,4832.04,2022
17,Sidewalk Menu,8217-8219 S WOLCOTT AVE,9782.08,2022
17,Sidewalk Menu,ON S PAULINA ST FROM W 78TH ST (7800 S) TO W 79TH ST (7900 S),14755.39,2022
17,Sidewalk Menu,ON W 73RD PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),145250.51,2022
17,Sidewalk Menu,ON W 73RD ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),79803.34,2022
17,Sidewalk Menu,ON W 74TH ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),144598.26,2022
17,Street Light Upgrade Menu,ON W 75TH ST FROM S OAKLEY AVE (2300 W) TO S WESTERN AVE (2400 W),1500.00,2022
17,Street Resurfacing Menu,ON S BISHOP ST FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S),105900.25,2022
17,Street Resurfacing Menu,ON S HERMITAGE AVE FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S),49608.24,2022
17,Street Resurfacing Menu,ON S HERMITAGE AVE FROM W 81ST ST (8100 S) TO W 83RD ST (8300 S),97503.04,2022
17,Street Resurfacing Menu,ON S PAULINA ST FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),58258.78,2022
17,Street Resurfacing Menu,ON S PAULINA ST FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S),51173.40,2022
17,Street Resurfacing Menu,ON S PAULINA ST FROM W 78TH ST (7800 S) TO W 79TH ST (7900 S),50364.60,2022
17,Street Resurfacing Menu,ON S TALMAN AVE FROM W 68TH ST (6800 S) TO W LITHUANIAN PLAZA CT (6900 S),52763.15,2022
17,Street Resurfacing Menu,ON S WINCHESTER AVE FROM W 80TH ST (8000 S) TO W 83RD ST (8300 S),160432.13,2022
17,Street Resurfacing Menu,ON S WOLCOTT AVE FROM W 81ST ST (8100 S) TO W 83RD ST (8300 S),112641.87,2022
17,Street Resurfacing Menu,ON S WOOD ST FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S),52871.94,2022
17,Street Resurfacing Menu,ON W 71ST PL FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W),54018.49,2022
17,Street Resurfacing Menu,ON W 73RD PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),45256.64,2022
17,Street Resurfacing Menu,ON W 73RD ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W),53202.57,2022
17,Street Resurfacing Menu,ON W 74TH ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W),50777.73,2022
17,Street Speed Hump Menu,ON S BISHOP ST FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S),4700.00,2022
17,Street Speed Hump Menu,ON W 75TH PL FROM S ASHLAND AVE (1600 W) TO S PAULINA ST (1700 W),4700.00,2022
17,Street Speed Hump Replacement,ON S BISHOP ST FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S),0.00,2022
17,Street Speed Hump Replacement,ON S PAULINA ST FROM W 68TH ST (6800 S) TO W 69TH ST (6900 S),0.00,2022
17,Street Speed Hump Replacement,ON S PAULINA ST FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S),0.00,2022
17,Street Speed Hump Replacement,ON S PAULINA ST FROM W 78TH ST (7800 S) TO W 79TH ST (7900 S),0.00,2022
18,Curb & Gutter Menu,7959 S KEDVALE AVE,1731.52,2022
18,Floodlight Menu,2354 W 74TH ST,950.00,2022
18,Floodlight Menu,W 86TH ST & W COLUMBUS AVE,950.00,2022
18,LPR w/ Existing Camera NW Corner 7051 S. Western Avenue,7051 S WESTERN AVE, 5485.51,2022
18,Pavement Markings Menu,ON W 77TH ST FROM S SPAULDING AVE (3300 W) TO S CHRISTIANA AVE (3330 W),3100.00,2022
18,Sidewalk Menu,2048 W 83RD ST,6904.36,2022
18,Sidewalk Menu,2651 W 84TH ST,8669.64,2022
18,Sidewalk Menu,3500 W 78TH PL,23079.74,2022
18,Sidewalk Menu,3631 W 82ND ST,6876.10,2022
18,Sidewalk Menu,3643 W 86TH PL,2861.26,2022
18,Sidewalk Menu,3701 W 79TH PL,15064.12,2022
18,Sidewalk Menu,8019 S KEELER AVE,5569.25,2022
18,Sidewalk Menu,8140 S CLAREMONT AVE,14021.43,2022
18,Sidewalk Menu,8153 S FAIRFIELD AVE; 8155 S FAIRFIELD AVE,3463.30,2022
18,Sidewalk Menu,8238 S LAWNDALE AVE,19740.10,2022
18,Sidewalk Menu,8610 S KNOX AVE,7293.52,2022
18,Sidewalk Menu,8618 S KNOX AVE,6286.69,2022
18,Street Light Upgrade Menu,3521 W 82ND PL,500.00,2022
18,Street Light Upgrade Menu,3934 W 86TH ST,7000.00,2022
18,Street Light Upgrade Menu,8600 S DAMEN AVE,17490.00,2022
18,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S),56660.90,2022
18,Street Resurfacing Menu,ON S FRANCISCO AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S),43178.94,2022
18,Street Resurfacing Menu,ON S HOMAN AVE FROM W 78TH ST (7800 S) TO W 79TH ST (7860 S),56116.65,2022
18,Street Resurfacing Menu,ON S KEELER AVE FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S),52448.61,2022
18,Street Resurfacing Menu,ON S KILBOURN AVE FROM W 79TH PL (7910 S) TO W 81ST ST (8100 S),119304.89,2022
18,Street Resurfacing Menu,ON S KILBOURN AVE FROM W 83RD PL (8330 S) TO W 84TH PL (8450 S),57735.13,2022
18,Street Resurfacing Menu,ON S KILPATRICK AVE FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S),73551.93,2022
18,Street Resurfacing Menu,ON S KNOX AVE FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S),48737.92,2022
18,Street Resurfacing Menu,ON S KOLIN AVE FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S),56365.99,2022
18,Street Resurfacing Menu,ON S KOLMAR AVE FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S),52969.58,2022
18,Street Resurfacing Menu,ON S RICHMOND ST FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),56044.88,2022
18,Street Resurfacing Menu,ON S TROY ST FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S),53284.16,2022
18,Street Resurfacing Menu,ON S WASHTENAW AVE FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S),51298.74,2022
18,Street Resurfacing Menu,ON S WHIPPLE ST FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S),48248.37,2022
18,Street Resurfacing Menu,ON S WHIPPLE ST FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S),53152.43,2022
18,Street Resurfacing Menu,ON W 80TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),52044.09,2022
18,Street Resurfacing Menu,ON W 81ST PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W),51539.26,2022
18,Street Resurfacing Menu,ON W 81ST PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),48612.74,2022
18,Street Resurfacing Menu,ON W 83RD PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W),68977.75,2022
18,Street Resurfacing Menu,ON W 84TH PL FROM S HAMLIN AVE (3800 W) TO S SPRINGFIELD AVE (3900 W),56175.60,2022
18,Street Resurfacing Menu,ON W 84TH ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W),51679.51,2022
18,Street Resurfacing Menu,ON W 84TH ST FROM S KEDZIE AVE (3200 W) TO S SPAULDING AVE (3300 W),51457.67,2022
18,Street Resurfacing Menu,ON W 86TH PL FROM S CALIFORNIA AVE (2800 W) TO S MOZART ST (2900 W),30281.63,2022
18,Street Resurfacing Menu,ON W HAYFORD ST FROM S LAWNDALE AVE (3700 W) TO S PULASKI RD (4000 W),13146.08,2022
18,Street Speed Hump Menu,7700 S SPAULDING AVE,11750.00,2022
18,Street Speed Hump Menu,ON S FRANCISCO AVE FROM W 83RD ST (8300 S) TO W 85TH ST (8500 S),9400.00,2022
18,Street Speed Hump Menu,ON S HOMAN AVE FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S),4700.00,2022
18,Street Speed Hump Menu,ON S ST LOUIS AVE FROM W 83RD PL (8330 S) TO W 84TH PL (8430 S),4700.00,2022
18,Street Speed Hump Menu,ON W 77TH ST FROM S SPAULDING AVE (3300 W) TO S HOMAN AVE (3400 W),4700.00,2022
18,Street Speed Hump Menu,ON W 85TH ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W),4700.00,2022
18,Street Speed Hump Replacement,ON S HOMAN AVE FROM W 78TH ST (7800 S) TO W 79TH ST (7860 S),0.00,2022
18,Street Speed Hump Replacement,ON S KILBOURN AVE FROM W 79TH PL (7910 S) TO W 81ST ST (8100 S),0.00,2022
18,Street Speed Hump Replacement,ON W 80TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),0.00,2022
19,ADA - Street Resurfacing Menu,ON W 110TH ST FROM S ST LOUIS AVE (3500 W) TO S DRAKE AVE (3530 W),28980.00,2022
19,Alley Speed Hump Menu,10315 S CAMPBELL AVE; S CAMPBELL AVE & W 103RD ST & W 104TH ST & S ARTESIAN AVE,700.00,2022
19,Miscellaneous CDOT Projects,10859 S TALMAN AVE,660.00,2022
19,Miscellaneous CDOT Projects,ON W 113TH ST FROM 2500 W TO S ARTESIAN AVE (2430 W),660.00,2022
19,Pavement Markings Menu,ON W 115TH ST FROM 2998 W TO S WESTERN AVE (2400 W),12700.00,2022
19,Pavement Markings Menu,W 101ST ST & S WESTERN AVE,1500.00,2022
19,Street Light Pole for High Definition Camera Menu,1404-1421 W 103RD ST,3000.00,2022
19,Street Resurfacing Menu,ON S ALBANY AVE FROM W 108TH ST (10800 S) TO W 109TH ST (10900 S),55047.74,2022
19,Street Resurfacing Menu,ON S ARTESIAN AVE FROM W 101ST ST (10100 S) TO W 102ND ST (10200 S),57601.78,2022
19,Street Resurfacing Menu,ON S ARTESIAN AVE FROM W 117TH ST (11700 S) TO W 118TH ST (11800 S),54231.82,2022
19,Street Resurfacing Menu,ON S BELL AVE FROM 8931 S TO W 91ST ST (9100 S),78791.16,2022
19,Street Resurfacing Menu,ON S CAMPBELL AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S),46371.74,2022
19,Street Resurfacing Menu,ON S CENTRAL PARK AVE FROM W 108TH ST (10800 S) TO W 110TH ST (11000 S),113467.97,2022
19,Street Resurfacing Menu,ON S CLAREMONT AVE FROM W 92ND PL (9240 S) TO W 94TH ST (9400 S),76592.42,2022
19,Street Resurfacing Menu,ON S ESMOND ST FROM W MONTEREY AVE (11120 S) TO W MONTVALE AVE (11200 S),55273.51,2022
19,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM 10200 S TO W 101ST ST (10100 S),55194.54,2022
19,Street Resurfacing Menu,ON S HOMEWOOD AVE FROM W MONTEREY AVE (11100 S) TO W MONTVALE AVE (11200 S),44984.67,2022
19,Street Resurfacing Menu,ON S MAPLEWOOD AVE FROM W 107TH ST (10700 S) TO W 108TH ST (10800 S),57450.32,2022
19,Street Resurfacing Menu,ON S OAKLEY AVE FROM W 102ND ST (10200 S) TO W 103RD ST (10300 S),42855.79,2022
19,Street Resurfacing Menu,ON S OAKLEY BLVD FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),49254.67,2022
19,Street Resurfacing Menu,ON S PLEASANT AVE FROM W 91ST ST (9100 S) TO W 93RD ST (9300 S),89659.97,2022
