ward,type,location,year,est_cost,id,address,lat,long,query
44,Street Light Upgrade Menu,841 W BUCKINGHAM PL,2018,466.666666666667,38768,841 W BUCKINGHAM PL,41.94268302900008,-87.65097275999995,census
7,Alley Apron Menu,8417 S SOUTH CHICAGO AVE,2022,32406.4,5771,8417 S SOUTH CHICAGO AVE,41.7424919,-87.5724793,google
43,Alley Resurfacing Menu,842 W FULLERTON AVE,2018,28822.135,37913,842 W FULLERTON AVE,41.9256728,-87.6504179,google
44,Miscellaneous CDOT Projects,842 W WOLFRAM ST,2019,582.5,38786,842 W WOLFRAM ST,41.93361002300003,-87.65028904999997,census
21,Sidewalk Menu,8424 S THROOP ST,2019,4366.11,18299,8424 S THROOP ST,41.74084043800008,-87.65591224099995,census
8,Street Light Upgrade Menu,8426 S CONSTANCE AVE,2021,500,6540,8426 S CONSTANCE AVE,41.74191477800008,-87.57945173599995,census
7,Sidewalk Menu,8428 S LUELLA AVE,2021,9339.5,5734,8428 S LUELLA AVE,41.742017513000064,-87.56973929599997,census
7,Alley Speed Hump Menu,8428 S LUELLA AVE,2018,1050,5599,8428 S LUELLA AVE,41.742017513000064,-87.56973929599997,census
46,Sidewalk Menu,843 W LELAND AVE,2017,3005.66,40120,843 W LELAND AVE,41.96732462500006,-87.65152955299999,census
21,Street Light Upgrade Menu,8436 S MORGAN ST,2022,500,18499,8436 S MORGAN ST,41.74075613500003,-87.64861864899996,census
10,Street Light Upgrade Menu,8437 S COMMERCIAL AVE,2018,720,8294,8437 S COMMERCIAL AVE,41.74225525600008,-87.55152203699998,census
46,Alley Resurfacing Menu,844 W WAVELAND AVE,2019,20676.34,40171,844 W WAVELAND AVE,41.94909764100004,-87.65121741999997,census
21,Sidewalk Menu,8441 S THROOP ST,2019,4927.34,18285,8441 S THROOP ST,41.74059095100006,-87.65589017799994,census
18,Sidewalk Menu,8442 S KENNETH AVE,2021,2390.29,16158,8442 S KENNETH AVE,41.73935800300006,-87.73251575399996,census
7,Sidewalk Menu,8444 S LUELLA AVE,2019,7056.04,5663,8444 S LUELLA AVE,41.74176832400008,-87.56973561799998,census
7,Sidewalk Menu,8444 S LUELLA AVE,2020,10808.73,5690,8444 S LUELLA AVE,41.74176832400008,-87.56973561799998,census
11,Curb & Gutter Menu,845 W 14TH PL,2021,1830.77,9272,845 W 14TH PL,41.86232368300006,-87.64811243799994,census
46,Mural at the Uptown Neighborhood Health Center w/ DCASE,845 W WILSON AVE,2021,75000,40237,845 W WILSON AVE,41.965485381000065,-87.65056144299996,census
29,Street Speed Hump Menu,846 N MENARD AVE,2022,1175,25594,846 N MENARD AVE,41.89636384100004,-87.77031837999994,census
8,Street Light Upgrade,8460 S MARYLAND AVE,2015,400,6342,8460 S MARYLAND AVE,41.74104083900005,-87.60373764599996,census
21,Sidewalk Menu,8460 S WOLCOTT AVE,2018,11526.84,18205,8460 S WOLCOTT AVE,41.74007357000005,-87.67046636999999,census
44,Alley Apron Menu,847 W ADDISON ST,2016,8325.57,38637,847 W ADDISON ST,41.94728966000008,-87.65133938299994,census
44,Miscellaneous-CDOT,847 W Roscoe,2009,59,38210,847 W Roscoe,41.943591979000075,-87.65074577899998,census
44,Miscellaneous-CDOT,847 W Roscoe,2010,151,38255,847 W Roscoe,41.943591979000075,-87.65074577899998,census
44,Miscellaneous-CDOT,847 W Roscoe,2011,60,38327,847 W Roscoe,41.943591979000075,-87.65074577899998,census
44,Miscellaneous Other,847 W Roscoe,2012,194,38364,847 W Roscoe,41.943591979000075,-87.65074577899998,census
4,Alley Speed Hump Menu,848 E 48TH ST,2016,350,3603,848 E 48TH ST,41.807740824000064,-87.60501398599996,census
27,Curb & Gutter Menu,848 W ERIE ST,2018,22004.14,23833,848 W ERIE ST,41.89335840100006,-87.64945511099995,census
46,Curb & Gutter Menu,848 W SHERIDAN RD,2019,1116.4,40183,848 W SHERIDAN RD,41.952725247000046,-87.65150450799996,census
44,Street Lighting,850 W ADDISON ST,2011,500,38286,850 W ADDISON ST,41.947304477000046,-87.65099832999994,census
21,Sidewalk Menu,8500 S MORGAN ST,2016,4895.9,18100,8500 S MORGAN ST,41.739494867000076,-87.64858370199994,census
38,Miscellaneous CDOT Projects,8500 W BRODMAN AVE,2021,660,33876,8500 W BRODMAN AVE,41.95983674000007,-87.83982987699994,census
10,POD Camera,8501 S. Mackinaw,2009,25000,7901,8501 S. Mackinaw,41.74098547800003,-87.54296884199994,census
21,Sidewalk,8503 S ADA ST,2018,1340.45,18194,8503 S ADA ST,41.73934695500003,-87.65707202899995,census
6,Sidewalk Menu,8509 S ST LAWRENCE AVE,2022,4798,5052,8509 S ST LAWRENCE AVE,41.73996442600003,-87.60975586599994,census
26,Alley Resurfacing Menu,851 N FRANCISCO AVE,2019,28156.935,22947,851 N FRANCISCO AVE,41.89715795200004,-87.69919689899996,census
44,School Projects,851 W WAVELAND AVE,2014,287200,38545,851 W WAVELAND AVE,41.949096299000075,-87.65067996599998,census
44,School Projects,851 W WAVELAND AVE,2015,13000,38631,851 W WAVELAND AVE,41.949096299000075,-87.65067996599998,census
8,Sidewalk Menu,8517 S OGLESBY AVE,2017,4844.8,6390,8517 S OGLESBY AVE,41.74024304100004,-87.56726961999999,census
21,Street Light Pole Painting Menu,8517 S WINCHESTER AVE,2021,1200,18427,8517 S WINCHESTER AVE,41.738755267000045,-87.67164939399999,census
49,Sidewalk Menu  1,852 W LUNT AVE,2019,1288.1,42925,852 W LUNT AVE,42.0092023,-87.6601245,google
21,Alley Resurfacing Menu (1-1),8522 S RACINE AVE,2020,13945.74,18325,8522 S RACINE AVE,41.739089765000074,-87.65343287399998,census
21,Street Light Upgrade Menu,8524 S ABERDEEN ST,2021,500,18431,8524 S ABERDEEN ST,41.73909185400004,-87.65100050999996,census
21,Sidewalk Menu,8527 S ADA ST,2020,13313.26,18363,8527 S ADA ST,41.73897237500006,-87.65706239599996,census
8,Street Light Upgrade Menu,8529 S CRANDON AVE,2021,500,6541,8529 S CRANDON AVE,41.74051256900003,-87.56848579999996,census
18,Curb & Gutter Menu,8534 S CALIFORNIA AVE,2018,5654.96,16036,8534 S CALIFORNIA AVE,41.73833458100006,-87.69233251199995,census
21,Alley Resurfacing Menu,8535 S RACINE AVE,2021,18349.935,18385,8535 S RACINE AVE,41.73890229600005,-87.65341266199994,census
8,Sidewalk Menu,8537 S CREGIER AVE,2022,8261.95,6589,8537 S CREGIER AVE,41.73957681200005,-87.58061454899996,census
49,Alley Resurfacing Menu  1,854 W CHASE AVE,2019,5198.46,42888,854 W CHASE AVE,42.0142658,-87.6621673,google
18,Sidewalk Menu,8540 S KOSTNER AVE,2021,6681.56,16159,8540 S KOSTNER AVE,41.73758042700007,-87.73124007199993,census
41,Curb & Gutter Menu,8540 W WINONA ST,2018,4642.33,36056,8540 W WINONA ST,41.972371149000026,-87.83954397599996,census
21,Sidewalk Menu,8541 S BISHOP ST,2017,6464.59,18150,8541 S BISHOP ST,41.73871768400005,-87.65948395799995,census
7,Miscellaneous CDOT Projects,8542 S PHILLIPS AVE,2021,150,5725,8542 S PHILLIPS AVE,41.74004680000007,-87.56484789399997,census
18,Sidewalk Menu,8545 S CALIFORNIA AVE,2021,5185.42,16160,8545 S CALIFORNIA AVE,41.73796332400008,-87.69230847399996,census
27,POD Camera,855 N Monticello,2008,24000,23419,855 N Monticello,41.89656995200005,-87.71756217999996,census
21,Sidewalk Menu,8551 S PAULINA ST,2019,2383.92,18288,8551 S PAULINA ST,41.73834767500006,-87.66554740899994,census
21,Bollard Menu,8555 S WALLACE ST,2008,1428,17692,8555 S WALLACE ST,41.738664578000055,-87.63881351899994,census
21,Guardrail Menu,8555 S WALLACE ST,2008,800,17698,8555 S WALLACE ST,41.738664578000055,-87.63881351899994,census
18,Curb & Gutter Menu,8557 S KEDVALE AVE,2019,5935.38,16066,8557 S KEDVALE AVE,41.73743037300005,-87.72515351599998,census
21,Sidewalk Menu,8557 S MARSHFIELD AVE,2019,29043.93,18301,8557 S MARSHFIELD AVE,41.738281733000065,-87.66433544699998,census
7,Sidewalk Menu,8558 S BURNHAM AVE,2021,23415.6,5735,8558 S BURNHAM AVE,41.739907849000076,-87.55633809999995,census
8,Curb & Gutter Menu,8559 S DANTE AVE,2021,22675.45,6524,8559 S DANTE AVE,41.73946179200004,-87.58911012899995,census
18,Curb & Gutter Menu,8559 S KEATING AVE,2016,2503.31,15961,8559 S KEATING AVE,41.737155502000064,-87.73971562299994,census
21,Sidewalk Menu,8559 S WINCHESTER AVE,2016,32325.06,18103,8559 S WINCHESTER AVE,41.738167204000035,-87.67163522399994,census
44,Street Light Upgrade Menu,858 W ROSCOE ST,2018,466.666666666667,38768,858 W ROSCOE ST,41.94359697500005,-87.65117561399995,census
43,Miscellaneous CDOT Projects,859 W ARMITAGE AVE,2016,500,37833,859 W ARMITAGE AVE,41.91814419600007,-87.65049014299996,census
18,Street Light Upgrade Menu,8600 S DAMEN AVE,2022,17490,16214,8600 S DAMEN AVE,41.7375,-87.6731963,google
21,Alley Apron Menu,8600 S HONORE ST,2020,17115.59,18324,8600 S HONORE ST,41.73742800200006,-87.66918698099994,census
18,Sidewalk Menu,8600 S KOMENSKY AVE,2012,3485,15841,8600 S KOMENSKY AVE,41.73655936700004,-87.72271173099995,census
21,Sidewalk Menu,8601 S MARSHFIELD AVE,2021,21506.5,18406,8601 S MARSHFIELD AVE,41.73749291400003,-87.66431623999995,census
21,Sidewalk Menu,8601 S MAY ST,2022,905.12,18480,8601 S MAY ST,41.737669786000026,-87.65216415899994,census
8,Sidewalk Menu,8604 S INGLESIDE AVE,2022,4106.25,6590,8604 S INGLESIDE AVE,41.73836582900003,-87.60123470899998,census
21,Sidewalk Menu,8609 S WOOD ST,2022,4269.18,18481,8609 S WOOD ST,41.73735360200004,-87.66795343399997,census
2,Miscellaneous CDOT Projects,861 N STATE ST,2022,660,2476,861 N STATE ST,41.89820744100007,-87.62823212699999,census
42,Conners Park Wrought Iron Fencing,861 N WABASH AVE,2021,45000,37033,861 N WABASH AVE,41.89720828600008,-87.62684884099997,census
42,Connors Park - Wrought Iron Fencing,861 N WABASH AVE,2022,16275,37069,861 N WABASH AVE,41.89720828600008,-87.62684884099997,census
18,Sidewalk Menu,8610 S KNOX AVE,2022,7293.52,16210,8610 S KNOX AVE,41.73620112100008,-87.73726807599996,census
10,Sidewalk Menu,8610 S MUSKEGON AVE,2022,2927.58,8509,8610 S MUSKEGON AVE,41.73893137500005,-87.55510921799998,census
21,Sidewalk Menu,8610 S NORMAL AVE,2022,1399.24,18482,8610 S NORMAL AVE,41.737466582000025,-87.63646069499998,census
21,Sidewalk Menu,8613 S WOOD ST,2017,6786.45,18153,8613 S WOOD ST,41.73730825600006,-87.66795243799999,census
8,Sidewalk Menu,8614 S CREGIER AVE,2017,9962.91,6397,8614 S CREGIER AVE,41.738390268000046,-87.58060877599996,census
8,Sidewalk Menu,8614 S CREGIER AVE,2018,13495,6424,8614 S CREGIER AVE,41.738390268000046,-87.58060877599996,census
8,Sidewalk Menu,8618 S CONSTANCE AVE,2021,13996.23,6534,8618 S CONSTANCE AVE,41.73849179700005,-87.57939455299999,census
18,Sidewalk Menu,8618 S KNOX AVE,2022,6286.69,16211,8618 S KNOX AVE,41.73611043200003,-87.73726508599998,census
21,Curb & Gutter Menu,8619 S PARNELL AVE,2018,6082.41,18191,8619 S PARNELL AVE,41.73762024300004,-87.63759311599995,census
7,Sidewalk Menu,8620 S PHILLIPS AVE,2021,4779.29,5736,8620 S PHILLIPS AVE,41.73857241200005,-87.56482877699995,census
6,Sidewalk Menu,8621 S INDIANA AVE,2022,3651.63,5053,8621 S INDIANA AVE,41.73791605800005,-87.61940233299998,census
21,Sidewalk Menu,8621 S LOOMIS BLVD,2019,4203.71,18289,8621 S LOOMIS BLVD,41.737355251000054,-87.65823439899998,census
21,Sidewalk Menu,8627 S MARSHFIELD AVE,2019,6402.97,18264,8627 S MARSHFIELD AVE,41.73719906100007,-87.66430674999998,census
21,Sidewalk Menu,8627 S WOOD ST,2020,6101.33,18355,8627 S WOOD ST,41.73714956100008,-87.66794883699998,census
4,Miscellaneous CDOT Projects,863 E OAKWOOD BLVD,2021,150,3780,863 E OAKWOOD BLVD,41.8240976,-87.6045773,google
21,Alley Apron Menu,8642 S ABERDEEN ST,2022,12144.5,18444,8642 S ABERDEEN ST,41.73721274300004,-87.65095085699994,census
18,Curb & Gutter Menu,8643 S KEATING AVE,2016,3032.91,15962,8643 S KEATING AVE,41.73579667200005,-87.73966916799998,census
18,Street Light Upgrade Menu,8643 S KEATING AVE,2021,500,16167,8643 S KEATING AVE,41.73579667200005,-87.73966916799998,census
21,Alley Apron Menu,8643 S MARSHFIELD AVE,2019,18512.81,18242,8643 S MARSHFIELD AVE,41.73701822900006,-87.66430219099999,census
21,Alley Apron Menu,8643 S MARSHFIELD AVE,2020,2101.38,18323,8643 S MARSHFIELD AVE,41.73701822900006,-87.66430219099999,census
6,Alley Apron Menu,8644 S CALUMET AVE,2019,33799.97,4937,8644 S CALUMET AVE,41.737680812000065,-87.61618097399997,census
6,Alley Apron Menu,8644 S PRAIRIE AVE,2021,33966.46,4991,8644 S PRAIRIE AVE,41.73765485600006,-87.61779694599994,census
6,Alley Apron Menu,8645 S CALUMET AVE,2019,33799.97,4938,8645 S CALUMET AVE,41.73709835600005,-87.61614990199996,census
8,Miscellaneous CDOT Projects,8645 S JEFFERY BLVD,2019,500,6457,8645 S JEFFERY BLVD,41.737862266000036,-87.57572309699998,census
10,High Definition Camera Menu,8657 S COMMERCIAL AVE,2019,16517.3333333333,8319,8657 S COMMERCIAL AVE,41.73818249200008,-87.55143733599994,census
10,Sidewalk Menu,8700 S EXCHANGE AVE,2017,20023.66,8242,8700 S EXCHANGE AVE,41.737219356000026,-87.55281313099994,census
42,Street Light Pole Painting Menu,871 N WABASH AVE,2017,6600,36919,871 N WABASH AVE,41.897282147000055,-87.62685133099995,census
21,Sidewalk Menu,8711 S LAFLIN ST,2021,5716.94,18407,8711 S LAFLIN ST,41.73509860400003,-87.66060604999996,census
21,Sidewalk Menu,8716 S EMERALD AVE,2019,15055.6,18298,8716 S EMERALD AVE,41.73530937800007,-87.64238360099995,census
21,Alley Apron Menu,8716 S LOWE AVE,2021,13874.72,18382,8716 S LOWE AVE,41.73517424000005,-87.63994731899999,census
27,Alley Resurfacing Menu,872 N FRANKLIN ST,2017,7794.59,23787,872 N FRANKLIN ST,41.89867790400007,-87.63576536899996,census
21,Alley Apron Menu,8723 S UNION AVE,2021,29028.44,18383,8723 S UNION AVE,41.735112327000024,-87.64114804799999,census
21,Sidewalk Menu,8725 S EGGLESTON AVE,2022,14014.8,18483,8725 S EGGLESTON AVE,41.735129036000046,-87.63506909599994,census
21,Sidewalk Menu,8725 S ELIZABETH ST,2020,7500.88,18357,8725 S ELIZABETH ST,41.73498891200006,-87.65451998099996,census
9,Sidewalk Menu,8729 S PRAIRIE AVE,2022,14746.47,7332,8729 S PRAIRIE AVE,41.73566465600004,-87.61772653599996,census
21,Sidewalk Menu,8730 S HONORE ST,2019,8225.26,18261,8730 S HONORE ST,41.734765768000045,-87.66912326799996,census
21,Sidewalk Menu,8731 S HALSTED ST,2019,2802.78,18290,8731 S HALSTED ST,41.735028217000036,-87.64357910699994,census
8,Street Light Upgrade Menu,8732 S EAST END AVE,2020,500,6491,8732 S EAST END AVE,41.73596893900003,-87.58285729199997,census
8,Sidewalk Menu,8734 S CREGIER AVE,2021,7011.62,6535,8734 S CREGIER AVE,41.73575238800004,-87.58054855699999,census
7,Bollard Menu,8734 S ESSEX AV,2008,1428,5237,8734 S ESSEX AV,41.73665847700005,-87.56364161899995,census
21,Sidewalk Menu,8737 S PARNELL AVE,2019,5286.27,18296,8737 S PARNELL AVE,41.73500409800005,-87.63749550099999,census
21,Sidewalk Menu,8738 S EGGLESTON AVE,2020,6927.89,18347,8738 S EGGLESTON AVE,41.73499997700003,-87.63507958499997,census
44,Alley Apron Menu,874 W BUCKINGHAM PL,2022,15507.8,38898,874 W BUCKINGHAM PL,41.94267985300007,-87.65199073099996,census
8,Street Light Upgrade,8740 S DOBSON AVE,2015,800,6343,8740 S DOBSON AVE,41.736134750000076,-87.59912781299994,census
21,Sidewalk Menu,8740 S MARSHFIELD AVE,2018,3186.72,18214,8740 S MARSHFIELD AVE,41.73470997600003,-87.66425347099994,census
21,Sidewalk Menu,8746 S EMERALD AVE,2017,5166.63,18158,8746 S EMERALD AVE,41.734595,-87.6426698,google
21,Sidewalk Menu,8747 S WOOD ST,2016,5086.86,18099,8747 S WOOD ST,41.7342921,-87.6675936,google
21,Sidewalk Menu,8749 S EMERALD AVE,2016,23197.08,18095,8749 S EMERALD AVE,41.734458,-87.6420996,google
21,Sidewalk Menu,8749 S EMERALD AVE,2021,26759.43,18408,8749 S EMERALD AVE,41.734458,-87.6420996,google
21,Sidewalk Menu,8750 S MORGAN ST,2019,5585.39,18286,8750 S MORGAN ST,41.73478830600004,-87.64847007699996,census
21,Alley Apron Menu,8753 S ELIZABETH ST,2022,12591.49,18445,8753 S ELIZABETH ST,41.73467627000008,-87.65451007799999,census
21,Curb & Gutter Menu,8753 S LAFLIN ST,2015,5970,18045,8753 S LAFLIN ST,41.73461617000004,-87.66058962699998,census
21,Sidewalk Menu,8754 S PAULINA ST,2021,53833.79,18409,8754 S PAULINA ST,41.7342891,-87.6651406,google
21,Sidewalk Menu,8757 S WOOD ST,2016,29874.99,18102,8757 S WOOD ST,41.7341252,-87.6675067,google
8,Street Light Upgrade,8758 S DOBSON AVE,2015,2900,6341,8758 S DOBSON AVE,41.73595209400003,-87.59912243999997,census
8,Sidewalk Menu,8758 S KENWOOD AVE,2016,18061.58,6361,8758 S KENWOOD AVE,41.73557550600003,-87.59176332799996,census
26,High Definition Camera Menu,879 N MOZART ST,2016,27011,22809,879 N MOZART ST,41.89762312600004,-87.69798732599997,census
21,Sidewalk Menu,8800 S BISHOP ST,2022,11918.65,18485,8800 S BISHOP ST,41.73388778700007,-87.65936666899995,census
7,Street Light Upgrade Menu,8800 S COLFAX AVE,2022,500,5789,8800 S COLFAX AVE,41.73536794800003,-87.56111492199994,census
8,Street Speed Hump Menu,8800 S CONSTANCE AVE,2019,2350,6470,8800 S CONSTANCE AVE,41.735036500000035,-87.57932108499995,census
21,Sidewalk Menu,8801 S HERMITAGE AVE,2017,35037.97,18154,8801 S HERMITAGE AVE,41.73381229900008,-87.66664362199998,census
21,Sidewalk Menu,8801 S PARNELL AVE,2019,12155.85,18271,8801 S PARNELL AVE,41.734209478000025,-87.63747416699994,census
8,Sidewalk Menu,8814 S CREGIER AVE,2017,577.53,6391,8814 S CREGIER AVE,41.73481719700004,-87.58052785299998,census
21,Street Lighting,8817 S PRINCETON AV,2008,400,17740,8817 S PRINCETON AV,41.73398606000006,-87.63188228899998,census
8,Sidewalk Menu,8819 S CORNELL AVE,2018,1263.205,6427,8819 S CORNELL AVE,41.734708381000075,-87.58396909799995,census
21,Sidewalk Menu,8821 S WOOD ST,2019,7812.07,18287,8821 S WOOD ST,41.7332485,-87.6675839,google
8,Street Light Upgrade Menu,8826 S DANTE AVE,2021,500,6542,8826 S DANTE AVE,41.73449282800004,-87.58929981299997,census
21,Sidewalk Menu,8828 S ASHLAND AVE,2019,28807.39,18280,8828 S ASHLAND AVE,41.7330821,-87.663302,google
8,Sidewalk Menu,8828 S CORNELL AVE,2018,1263.205,6427,8828 S CORNELL AVE,41.73455833700007,-87.58398091799995,census
21,Sidewalk Menu,8830 S LAFLIN ST,2019,8031.42,18276,8830 S LAFLIN ST,41.733423247000076,-87.66056821299998,census
21,Street Lighting,8833 S PRINCETON AV,2008,400,17741,8833 S PRINCETON AV,41.733726157000035,-87.63187480999994,census
21,Sidewalk Menu,8836 S ELIZABETH ST,2019,9800.42,18263,8836 S ELIZABETH ST,41.73341319800005,-87.65448843399997,census
8,Street Light Upgrade,8836 S EUCLID AVE,2012,350,6202,8836 S EUCLID AVE,41.73449749900004,-87.57687798399996,census
21,Sidewalk Menu,8842 S MAY ST,2022,11756.87,18486,8842 S MAY ST,41.73336444600005,-87.65205816199995,census
21,Curb & Gutter Menu,8844 S EMERALD AVE,2022,799.805,18463,8844 S EMERALD AVE,41.7330367,-87.6426339,google
10,Street Light Upgrade Menu,8850 S EXCHANGE AVE,2018,720,8294,8850 S EXCHANGE AVE,41.73459745000008,-87.55275562199995,census
21,Curb & Gutter Menu,8856 S EMERALD AVE,2020,16641.72,18339,8856 S EMERALD AVE,41.7326864,-87.6426206,google
21,Sidewalk Menu,8857 S EMERALD AVE,2016,34644.99,18094,8857 S EMERALD AVE,41.7326747,-87.6420205,google
7,Sidewalk Menu,8900 S LUELLA AVE,2020,12760.34,5691,8900 S LUELLA AVE,41.733347812000034,-87.56955676699994,census
21,Bollard Menu,8900 S PARNELL AV,2007,1428,17641,8900 S PARNELL AV,41.73244880900006,-87.63744057199995,census
21,Sidewalk Menu,8901 S BEVERLY AVE,2020,4789.18,18353,8901 S BEVERLY AVE,41.731507632000046,-87.66918310399996,census
10,High Definition Camera Menu,8901 S COMMERCIAL AVE,2019,16517.3333333333,8319,8901 S COMMERCIAL AVE,41.73358494400003,-87.55133197899994,census
21,Curb & Gutter Menu,8901 S EMERALD AVE,2019,3814.94,18248,8901 S EMERALD AVE,41.7324288,-87.6420237,google
8,Curb & Gutter Menu,8902 S UNIVERSITY AVE,2022,9616.44,6579,8902 S UNIVERSITY AVE,41.73299008400005,-87.59625068999998,census
21,Curb & Gutter Menu,8903 S EMERALD AVE,2019,3814.94,18248,8903 S EMERALD AVE,41.7323511,-87.6420237,google
7,Curb & Gutter Menu,8905 S CRANDON AVE,2017,11349.17,5569,8905 S CRANDON AVE,41.7330544,-87.5674733,google
8,Curb & Gutter Menu,8905 S UNIVERSITY AVE,2021,4964.34,6525,8905 S UNIVERSITY AVE,41.73296662800004,-87.59623547999996,census
10,Street Light Upgrade,8919 S COMMERCIAL AVE,2013,400,8080,8919 S COMMERCIAL AVE,41.73329686100004,-87.55132298399997,census
21,Sidewalk Menu,8924 S JUSTINE ST,2016,6443.52,18104,8924 S JUSTINE ST,41.73155875600003,-87.66172942099996,census
21,Sidewalk Menu,8929 S CARPENTER ST,2019,5066.92,18272,8929 S CARPENTER ST,41.731576318000066,-87.64956902899996,census
44,Alley Apron Menu,893 W CORNELIA AVE,2015,7359,38556,893 W CORNELIA AVE,41.94541492700006,-87.65293378099994,census
7,Sidewalk Menu,8930 S MUSKEGON AVE,2022,281860.58,5780,8930 S MUSKEGON AVE,41.73306615600006,-87.55548160499995,census
21,Sidewalk Menu,8935 S WINCHESTER AVE,2018,6248.04,18215,8935 S WINCHESTER AVE,41.7311774,-87.6671655,google
21,Sidewalk Menu,8937 S WALLACE ST,2018,2229.39,18219,8937 S WALLACE ST,41.731504,-87.6383219,google
7,Sidewalk Menu,8944 S LUELLA AVE,2021,4852.61,5737,8944 S LUELLA AVE,41.73265952700007,-87.56953574199997,census
8,Street Light Upgrade Menu,8945 S BLACKSTONE AVE,2018,500,6438,8945 S BLACKSTONE AVE,41.732404287000065,-87.58802570099994,census
7,Sidewalk Menu,8947 S PHILLIPS AVE,2022,1882.81,5781,8947 S PHILLIPS AVE,41.73269735800005,-87.56466741799994,census
21,Sidewalk Menu,8949 S RACINE AVE,2019,4521.8,18302,8949 S RACINE AVE,41.73134008900007,-87.65319705299999,census
21,Sidewalk Menu,8957 S BISHOP ST,2018,10133.2,18220,8957 S BISHOP ST,41.73111367000007,-87.65926695999997,census
8,Street Light Upgrade Menu,8957 S RIDGELAND AVE,2020,500,6489,8957 S RIDGELAND AVE,41.732340822000026,-87.58160976099998,census
