ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
45,Street Resurface Menu,N MOODY AVE & W ARGYLE ST (5000 N) & W ARGYLE ST (5000 N),2011,147159,39225,5000 N MOODY AVE,5000 N MOODY AVE,41.9721945,-87.7821704,google,41.9721945,-87.7821704,google
41,Curb/Gutter Menu,N NEWLAND AVE & W ARGYLE ST (5000 N) & W ARGYLE ST (5000 N),2011,20436,35812,5000 N NEWLAND AVE,5000 N NEWLAND AVE,41.9721827,-87.8002131,google,41.9721827,-87.8002131,google
41,Street Resurface Menu,N SAYRE AVE & W STRONG ST (4900 N) & W ARGYLE ST (5000 N),2011,68120,35827,4900 N SAYRE AVE,5000 N SAYRE AVE,41.9702461,-87.8015972,google,41.9719158,-87.8012547,google
47,Street Speed Hump Menu,N SEELEY AVE & W AINSLIE ST (4900 N) & W ARGYLE ST (5000 N),2011,3700,40692,4900 N SEELEY AVE,5000 N SEELEY AVE,41.9706661,-87.680838,google,41.9723466,-87.6805097,google
4,Street Resurface Menu,S GREENWOOD AVE & E 49 ST (4900 S) & E 50 ST (5000 S),2011,49946,3404,4900 S GREENWOOD AVE,5000 S GREENWOOD AVE,41.8058082,-87.5996676,google,41.8039918,-87.5995433,google
20,Street Speed Hump Menu,S JUSTINE ST & W 49 ST (4900 S) & W 50 ST (5000 S),2011,3700,17176,4900 S JUSTINE ST,5000 S JUSTINE ST,41.8049748,-87.6636505,google,41.802994,-87.6639737,google
4,Street Resurface Menu,S KIMBARK AVE & E 49 ST (4900 S) & E 50 ST (5000 S),2011,64934,3399,4900 S KIMBARK AVE,5000 S KIMBARK AVE,41.8058487,-87.5955307,google,41.8042065,-87.5951134,google
14,Sidewalk Menu,S KOMENSKY AVE & W 49 ST (4900 S) & W 50 ST (5000 S),2011,4474,12261,4900 S KOMENSKY AVE,5000 S KOMENSKY AVE,41.8040656,-87.7249869,google,41.8022125,-87.7249039,google
16,Sidewalk Menu,S SEELEY AVE & W 49 ST (4900 S) & W 50 ST (5000 S),2011,40403,14204,4900 S SEELEY AVE,5000 S SEELEY AVE,41.804855,-87.675816,google,41.8029232,-87.6762907,google
16,Sidewalk Menu,S WOOD ST & W 49 ST (4900 S) & W 50 ST (5000 S),2011,48370,14199,4900 S WOOD ST,5000 S WOOD ST,41.8049128,-87.6697362,google,41.802521,-87.670288,google
45,Sidewalk Menu,W BYRON ST & N LAMON AV (4900 W) & N LAVERGNE AV (5000 W),2011,44997,39217,4900 W BYRON ST,5000 W BYRON ST,41.9517458,-87.7499813,google,41.9517195,-87.7523637,google
37,Street Resurface Menu,W CORTEZ ST & N LAMON AV (4924 W) & N LAVERGNE AV (5000 W),2011,68198,32622,4924 W CORTEZ ST,5000 W CORTEZ ST,41.8997301,-87.7493784,google,41.8995533,-87.750771,google
31,Street Lighting,W MEDILL AVE & N CICERO AV (4800 W) & N LAVERGNE AV (5000 W),2011,23200,27200,4800 W MEDILL AVE,5000 W MEDILL AVE,41.9233136,-87.7463342,google,41.9232863,-87.7511682,google
31,Curb/Gutter Menu,W PARKER AVE & N LAMON AV (4900 W) & N LAVERGNE AV (5000 W),2011,24894,27222,4900 W PARKER AVE,5000 W PARKER AVE,41.930871,-87.7492299,google,41.9307831,-87.7516718,google
38,Curb/Gutter Menu,W SCHOOL ST & N LAMON AV (4900 W) & N LAVERGNE AV (5000 W),2011,54847,33471,4900 W SCHOOL ST,5000 W SCHOOL ST,41.940801,-87.7495593,google,41.9407824,-87.7520179,google
43,Sidewalk Menu,W ROSLYN PL & N LAKEVIEW AV (400 W) & N CLARK ST (502 W),2011,3725,37471,400 W ROSLYN PL,502 W ROSLYN PL,41.9280892,-87.639218,google,41.9273389,-87.6415088,google
27,Street Resurface Menu,N ST LOUIS AVE & W GOVERNORS PW (400 N) & W FRANKLIN (N) SD(504 N),2011,32119,23556,400 N ST LOUIS AVE,504 N ST LOUIS AVE,41.8884075,-87.7138005,google,41.8904412,-87.7137979,google
40,Street Resurface Menu,N FRANCISCO AVE & W ARGYLE ST (5000 N) & W CARMEN AV (5100 N),2011,54871,35007,5000 N FRANCISCO AVE,5100 N FRANCISCO AVE,41.9721568,-87.7012544,google,41.9739995,-87.7019812,google
41,Street Resurface Menu,N SAYRE AVE & W ARGYLE ST (5000 N) & W CARMEN AV (5100 N),2011,60720,35825,5000 N SAYRE AVE,5100 N SAYRE AVE,41.9719158,-87.8012547,google,41.9738719,-87.8015191,google
14,Street Resurface Menu(1-5),S FAIRFIELD AVE & W 50 ST (5000 S) & W 51 ST (5100 S),2011,36281,12281,5000 S FAIRFIELD AVE,5100 S FAIRFIELD AVE,41.8027013,-87.6930682,google,41.8010036,-87.6927811,google
14,Street Speed Hump Menu,S FAIRFIELD AVE & W 50 ST (5000 S) & W 51 ST (5100 S),2011,3700,12289,5000 S FAIRFIELD AVE,5100 S FAIRFIELD AVE,41.8027013,-87.6930682,google,41.8010036,-87.6927811,google
3,Street Lighting,S PRINCETON AVE & W 48 PL (4842 S) & W 51 ST (5100 S),2011,156500,2721,4842 S PRINCETON AVE,5100 S PRINCETON AVE,41.805424,-87.633045,google,41.801681,-87.6334621,google
16,Sidewalk Menu,S SEELEY AVE & W 50 ST (5000 S) & W 51 ST (5100 S),2011,36074,14200,5000 S SEELEY AVE,5100 S SEELEY AVE,41.8029232,-87.6762907,google,41.8012315,-87.6757315,google
16,Street Speed Hump Menu,S WINCHESTER AVE & W 50 ST (5000 S) & W 51 ST (5100 S),2011,3700,14223,5000 S WINCHESTER AVE,5100 S WINCHESTER AVE,41.8029454,-87.6736721,google,41.8012359,-87.6732964,google
45,Diagonal Parking Menu,W CULLOM AVE & N MILWAUKEE AV (5020 W) & N LECLAIRE AV (5100 W),2011,46506,39205,5020 W CULLOM AVE,5100 W CULLOM AVE,41.9590645,-87.7540123,google,41.9590006,-87.7550036,google
31,Street Resurface Menu(1-5),W GEORGE ST & N LARAMIE AV (5200 W) & N LECLAIRE AV (5100 W),2011,37497,27246,5200 W GEORGE ST,5100 W GEORGE ST,41.9333576,-87.756854,google,41.9336602,-87.7542097,google
31,Street Speed Hump Menu,W MONTANA ST & N LAVERGNE AV (5000 W) & N LECLAIRE AV (5100 W),2011,3700,27251,5000 W MONTANA ST,5100 W MONTANA ST,41.9253555,-87.751441,google,41.9251045,-87.7537271,google
31,Curb/Gutter Menu,W OAKDALE AVE & N LAVERGNE AV (5000 W) & N LECLAIRE AV (5100 W),2011,13279,27227,5000 W OAKDALE AVE,5100 W OAKDALE AVE,41.934465,-87.7517871,google,41.9343771,-87.7542289,google
37,Street Resurface Menu(1-5),W POTOMAC AVE & N LAVERGNE AV (5000 W) & N LECLAIRE AV (5100 W),2011,40955,32625,5000 W POTOMAC AVE,5100 W POTOMAC AVE,41.9040927,-87.7532583,google,41.9040846,-87.7533615,google
38,Street Resurface Menu(1-5),W SCHOOL ST & N LAVERGNE AV (5000 W) & N LECLAIRE AV (5100 W),2011,42161,33486,5000 W SCHOOL ST,5100 W SCHOOL ST,41.9407824,-87.7520179,google,41.9408312,-87.7545173,google
28,Street Resurface Menu,W MONROE ST & S CICERO AV (4800 W) & S LEAMINGTON AV (5120 W),2011,63405,24297,4800 W MONROE ST,5120 W MONROE ST,41.8797534,-87.7454004,google,41.8796218,-87.7542457,google
45,Curb/Gutter Menu,W BERWYN AVE & N LECLAIRE AV (5100 W) & N LEAMINGTON AV (5129 W),2011,14439,39201,5100 W BERWYN AVE,5129 W BERWYN AVE,41.9770865,-87.7556786,google,41.9770791,-87.7559262,google
16,Street Resurface Menu,S OAKLEY AVE & W 51 ST (5100 S) & W 51 PL (5132 S),2011,10363,14219,5100 S OAKLEY AVE,5132 S OAKLEY AVE,41.8011386,-87.6818077,google,41.8007984,-87.6818194,google
37,Sidewalk Menu,W THOMAS ST & N LARAMIE AV (5200 W) & N LEAMINGTON AV (5132 W),2011,9545,32618,5200 W THOMAS ST,5132 W THOMAS ST,41.9005531,-87.7560188,google,41.9004243,-87.7544967,google
2,Street Resurface Menu,W CONGRESS PKWY & S JEFFERSON ST (600 W) & S CLINTON ST (520 W),2011,28636,1919,600 W CONGRESS PKWY,520 W CONGRESS PKWY,41.8750954,-87.6543965,google,41.8744922,-87.7176501,google
39,Street Resurface Menu,N KOSTNER AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N),2011,36009,34271,5100 N KOSTNER AVE,5200 N KOSTNER AVE,41.9737389,-87.7384154,google,41.975424,-87.7381094,google
47,Street Resurface Menu,N LEAVITT ST & W WINNEMAC AV (5032 N) & W FOSTER AV (5200 N),2011,112593,40691,5032 N LEAVITT ST,5200 N LEAVITT ST,41.9732983,-87.6844526,google,41.9761681,-87.6846135,google
45,Sidewalk Menu,N MONITOR AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N),2011,22914,39216,5100 N MONITOR AVE,5200 N MONITOR AVE,41.9740256,-87.7748754,google,41.97693,-87.774879,google
41,Curb/Gutter Menu,N NATCHEZ AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N),2011,3380,35810,5100 N NATCHEZ AVE,5200 N NATCHEZ AVE,41.9739875,-87.7894225,google,41.9756466,-87.7890725,google
41,Curb/Gutter Menu,N NORMANDY AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N),2011,3380,35814,5100 N NORMANDY AVE,5200 N NORMANDY AVE,41.9739547,-87.7942107,google,41.9755965,-87.7939336,google
41,Curb/Gutter Menu,N RUTHERFORD AVE & W FOSTER AV (5200 N) & W FOSTER AV (5200 N),2011,2929,35813,5200 N RUTHERFORD AVE,5200 N RUTHERFORD AVE,41.9755888,-87.7951428,google,41.9755888,-87.7951428,google
41,Street Resurface Menu,N SAYRE AVE & W CARMEN AV (5100 N) & W FOSTER AV (5200 N),2011,51715,35837,5100 N SAYRE AVE,5200 N SAYRE AVE,41.9738719,-87.8015191,google,41.975532,-87.8011903,google
14,Sidewalk Menu,S HOMAN AVE & W 51 ST (5100 S) & W 52 ST (5200 S),2011,13992,12230,5100 S HOMAN AVE,5200 S HOMAN AVE,41.800766,-87.7086595,google,41.7988031,-87.7089144,google
16,Curb/Gutter Menu,S MARSHFIELD AVE & W 51 ST (5100 S) & W 52 ST (5200 S),2011,5012,14193,5100 S MARSHFIELD AVE,5200 S MARSHFIELD AVE,41.8011861,-87.6662482,google,41.7993546,-87.6663011,google
23,Curb/Gutter Menu,S RIDGEWAY AVE & W 51 ST (5100 S) & W 52 ST (5200 S),2011,26055,19688,5100 S RIDGEWAY AVE,5200 S RIDGEWAY AVE,41.8006602,-87.7172464,google,41.7986804,-87.7174733,google
14,Sidewalk Menu,S TRUMBULL AVE & W 51 ST (5100 S) & W 52 ST (5200 S),2011,28779,12246,5100 S TRUMBULL AVE,5200 S TRUMBULL AVE,41.8007498,-87.7098802,google,41.7987762,-87.7101736,google
45,Street Resurface Menu(1-5),W CARMEN AVE & N LECLAIRE AV (5100 W) & N LARAMIE AV (5200 W),2011,39878,39234,5100 W CARMEN AVE,5200 W CARMEN AVE,41.9736421,-87.7554192,google,41.9736368,-87.757908,google
37,Street Resurface Menu(1-5),W CONCORD PL & N LAMON AV (4924 W) & N LARAMIE AV (5200 W),2011,108323,32627,4924 W CONCORD PL,5200 W CONCORD PL,41.910688,-87.7502874,google,41.9104165,-87.7556526,google
38,Street Resurface Menu,W PATTERSON AVE & N LECLAIRE AV (5100 W) & N LARAMIE AV (5200 W),2011,65258,33477,5100 W PATTERSON AVE,5200 W PATTERSON AVE,41.9471476,-87.7546993,google,41.9469173,-87.7569345,google
37,Pole Painting,W POTOMAC AVE & N LECLAIRE AV (5100 W) & N LARAMIE AV (5200 W),2011,800,32605,5100 W POTOMAC AVE,5200 W POTOMAC AVE,41.9040846,-87.7533615,google,41.9040583,-87.7558108,google
38,Street Resurface Menu(1-5),W SCHOOL ST & N LECLAIRE AV (5100 W) & N LARAMIE AV (5200 W),2011,41851,33485,5100 W SCHOOL ST,5200 W SCHOOL ST,41.9408312,-87.7545173,google,41.9408068,-87.7569325,google
45,Street Resurface Menu,W STRONG ST & N LAVERGNE AV (5000 W) & N LARAMIE AV (5200 W),2011,119624,39224,5000 W STRONG ST,5200 W STRONG ST,41.9708994,-87.7528567,google,41.9709167,-87.7577928,google
28,Sidewalk Menu,W VAN BUREN ST & S LEAMINGTON AV (5120 W) & S LARAMIE AV (5200 W),2011,25069,24291,5120 W VAN BUREN ST,5200 W VAN BUREN ST,41.8750833,-87.7543219,google,41.8748415,-87.7548624,google
40,Street Resurface Menu,N HOYNE AVE & W FOSTER AV (5200 N) & W FARRAGUT AV (5232 N),2011,24631,35004,5200 N HOYNE AVE,5232 N HOYNE AVE,41.9759944,-87.6818506,google,41.9769256,-87.6818662,google
13,Street Bump Outs Menu,W 63RD PL & S LATROBE AV (5232 W) & S LATROBE AV (5232 W),2011,12761,10761,5232 W 63RD PL,5232 W 63RD PL,41.7773805,-87.753191,google,41.7773805,-87.753191,google
44,Curb/Gutter Menu - Change Order,W SURF ST & N PINE GROVE AV (450 W) & N CAMBRIDGE AV (528 W),2011,1701,38324,450 W SURF ST,528 W SURF ST,41.9348339,-87.6415755,google,41.9345476,-87.6425815,google
42,Street Resurface Menu,W FULTON ST & N DES PLAINES (640 W) & N CLINTON ST (530 W),2011,10715,36617,640 W FULTON ST,530 W FULTON ST,41.8869915,-87.6448703,google,41.8868056,-87.6406785,google
40,Street Resurface Menu(1-5),N HOYNE AVE & W FARRAGUT AV (5232 N) & W BERWYN AV (5300 N),2011,20675,35015,5232 N HOYNE AVE,5300 N HOYNE AVE,41.9769256,-87.6818662,google,41.9778115,-87.6818898,google
16,Street Speed Hump Menu,S ABERDEEN ST & W 52 ST (5200 S) & W 53 ST (5300 S),2011,3700,14237,5200 S ABERDEEN ST,5300 S ABERDEEN ST,41.799527,-87.652944,google,41.79772,-87.652899,google
14,Sidewalk Menu,S ALBANY AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,23117,12269,5200 S ALBANY AVE,5300 S ALBANY AVE,41.798926,-87.701538,google,41.7972144,-87.7012138,google
16,Street Speed Hump Menu,S HERMITAGE AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,3700,14239,5200 S HERMITAGE AVE,5300 S HERMITAGE AVE,41.799342,-87.6686634,google,41.7972197,-87.6687469,google
14,Sidewalk Menu,S HOMAN AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,12551,12243,5200 S HOMAN AVE,5300 S HOMAN AVE,41.7988031,-87.7089144,google,41.7970923,-87.7085609,google
23,Sidewalk Menu,S MASSASOIT AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,19355,19692,5200 S MASSASOIT AVE,5300 S MASSASOIT AVE,41.7980378,-87.7664261,google,41.7963418,-87.7660858,google
16,Street Resurface Menu,S MAY ST & W 52 ST (5200 S) & W 53 ST (5300 S),2011,46156,14215,5200 S MAY ST,5300 S MAY ST,41.799511,-87.654157,google,41.7976405,-87.6540861,google
14,Miscellaneous-CDOT,S SACRAMENTO AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,3144,12228,5200 S SACRAMENTO AVE,5300 S SACRAMENTO AVE,41.7989373,-87.6991517,google,41.7972538,-87.6987754,google
14,Sidewalk Menu - Change Order,S SACRAMENTO AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,589,12270,5200 S SACRAMENTO AVE,5300 S SACRAMENTO AVE,41.7989373,-87.6991517,google,41.7972538,-87.6987754,google
14,Sidewalk Menu,S TRUMBULL AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,25491,12242,5200 S TRUMBULL AVE,5300 S TRUMBULL AVE,41.7987762,-87.7101736,google,41.7970978,-87.7097548,google
28,Street Resurface Menu,W HURON ST & N LARAMIE AV (5200 W) & N LOCKWOOD AV (5300 W),2011,77230,24305,5200 W HURON ST,5300 W HURON ST,41.8930109,-87.755528,google,41.8937641,-87.7596447,google
31,Street Speed Hump Menu,W MONTANA ST & N LARAMIE AV (5200 W) & N LOCKWOOD AV (5300 W),2011,3700,27253,5200 W MONTANA ST,5300 W MONTANA ST,41.9250589,-87.7561645,google,41.9250231,-87.7586147,google
31,Curb/Gutter Menu,W NELSON ST & N LARAMIE AV (5200 W) & N LOCKWOOD AV (5300 W),2011,67708,27223,5200 W NELSON ST,5300 W NELSON ST,41.9359599,-87.7565926,google,41.9359246,-87.7590494,google
28,Street Resurface Menu,W RACE AVE & N LARAMIE AV (5200 W) & N LOCKWOOD AV (5300 W),2011,36352,24299,5200 W RACE AVE,5300 W RACE AVE,41.8901649,-87.7558079,google,41.8900304,-87.7578716,google
20,Street Speed Hump Menu,S SANGAMON ST & W 52 ST (5200 S) & W 53 ST (5301 S),2011,3700,17178,5200 S SANGAMON ST,5301 S SANGAMON ST,41.799608,-87.649297,google,41.7978002,-87.6488913,google
3,Street Resurface Menu,E 48TH ST & S VINCENNES AV (500 E) & S FORRESTVILLE AV (532 E),2011,35464,2738,500 E 48TH ST,532 E 48TH ST,41.8075982,-87.6138639,google,41.8077662,-87.6125543,google
45,Street Resurface Menu,N LAPORTE AVE & W BERWYN AV (5320 N) & W BERWYN AV (5320 N),2011,55100,39226,5320 N LAPORTE AVE,5320 N LAPORTE AVE,41.978515,-87.752155,google,41.978515,-87.752155,google
4,Street Resurface Menu(1-5),S ELLIS AVE & E 54 PL (5412 S) & E 54 ST (5322 S),2011,36867,3405,5412 S ELLIS AVE,5322 S ELLIS AVE,41.7975302,-87.601569,google,41.7987601,-87.601688,google
5,Street Resurface Menu - Change Order,S ELLIS AVE & E 54 PL (5412 S) & E 54 ST (5322 S),2011,3265,4185,5412 S ELLIS AVE,5322 S ELLIS AVE,41.7975302,-87.601569,google,41.7987601,-87.601688,google
5,Pole Painting,S GREENWOOD AVE & E 53 ST (5242 S) & E 54 ST (5322 S),2011,800,4136,5242 S GREENWOOD AVE,5322 S GREENWOOD AVE,41.799642,-87.6000269,google,41.798636,-87.6000587,google
5,Street Lighting,S GREENWOOD AVE & E 53 ST (5242 S) & E 54 ST (5322 S),2011,1400,4147,5242 S GREENWOOD AVE,5322 S GREENWOOD AVE,41.799642,-87.6000269,google,41.798636,-87.6000587,google
45,Sidewalk Menu,W LAWRENCE AVE & N LIPPS AV (5278 W) & N MILWAUKEE AV (5329 W),2011,4125,39210,5278 W LAWRENCE AVE,5329 W LAWRENCE AVE,41.9681967,-87.7592,google,41.9677415,-87.7611029,google
45,Sidewalk Menu,W ARDMORE AVE & N LINDER AV (5448 W) & N LOCKWOOD AV (5330 W),2011,32993,39212,5448 W ARDMORE AVE,5330 W ARDMORE AVE,41.9859007,-87.76483,google,41.986161,-87.7624376,google
23,Street Resurface Menu,S MAJOR AVE & W 51 ST (5100 S) & S ARCHER AV (5342 S),2011,160297,19700,5100 S MAJOR AVE,5342 S MAJOR AVE,41.7998935,-87.7652695,google,41.795381,-87.764722,google
48,Street Resurface Menu,N KENMORE AVE & W BERWYN AV (5300 N) & W BALMORAL AV (5400 N),2011,52279,41665,5300 N KENMORE AVE,5400 N KENMORE AVE,41.9783464,-87.6568119,google,41.9802527,-87.6568582,google
48,Street Resurface Menu,N LAKEWOOD AVE & W FOSTER AV (5200 N) & W BALMORAL AV (5400 N),2011,97278,41663,5200 N LAKEWOOD AVE,5400 N LAKEWOOD AVE,41.9764723,-87.6626495,google,41.9800962,-87.6627401,google
39,Street Resurface Menu,N SAWYER AVE & W BERWYN AV (5300 N) & W BALMORAL AV (5400 N),2011,16345,34267,5300 N SAWYER AVE,5400 N SAWYER AVE,41.9775882,-87.7099357,google,41.9795433,-87.7103351,google
40,Street Resurface Menu,N SAWYER AVE & W BERWYN AV (5300 N) & W BALMORAL AV (5400 N),2011,16345,35003,5300 N SAWYER AVE,5400 N SAWYER AVE,41.9775882,-87.7099357,google,41.9795433,-87.7103351,google
48,Street Resurface Menu,N WINTHROP AVE & W BERWYN AV (5300 N) & W BALMORAL AV (5400 N),2011,61171,41662,5300 N WINTHROP AVE,5400 N WINTHROP AVE,41.9782836,-87.6581708,google,41.980154,-87.658316,google
16,Street Speed Hump Menu,S BISHOP ST & W 53 ST (5300 S) & W 54 ST (5400 S),2011,3700,14224,5300 S BISHOP ST,5400 S BISHOP ST,41.797601,-87.661374,google,41.795779,-87.661349,google
16,Street Speed Hump Menu,S LAFLIN ST & W 53 ST (5300 S) & W 54 ST (5400 S),2011,3700,14229,5300 S LAFLIN ST,5400 S LAFLIN ST,41.797585,-87.662611,google,41.7957646,-87.6625239,google
23,Sidewalk Menu,S MOODY AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,3064,19693,5300 S MOODY AVE,5400 S MOODY AVE,41.7960254,-87.7761101,google,41.7943407,-87.775772,google
23,Sidewalk Menu,S NEVA AVE & W 54 ST (5400 S) & W 54 ST (5400 S),2011,7441,19697,5400 S NEVA AVE,5400 S NEVA AVE,41.7938438,-87.800587,google,41.7938438,-87.800587,google
14,Sidewalk Menu - Change Order,S SACRAMENTO AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,1480,12271,5300 S SACRAMENTO AVE,5400 S SACRAMENTO AVE,41.7972538,-87.6987754,google,41.7954232,-87.6987212,google
16,Sidewalk Menu,S WINCHESTER AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,2942,14198,5300 S WINCHESTER AVE,5400 S WINCHESTER AVE,41.7974927,-87.67346,google,41.7956694,-87.6734046,google
16,Street Resurface Menu,S WINCHESTER AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,44459,14207,5300 S WINCHESTER AVE,5400 S WINCHESTER AVE,41.7974927,-87.67346,google,41.7956694,-87.6734046,google
16,Street Speed Hump Menu,S WOLCOTT AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,3700,14227,5300 S WOLCOTT AVE,5400 S WOLCOTT AVE,41.79752,-87.6722319,google,41.7956733,-87.6721978,google
37,Street Speed Hump Menu,W RACE AVE & N LOCKWOOD AV (5300 W) & N LONG AV (5400 W),2011,3700,32633,5300 W RACE AVE,5400 W RACE AVE,41.8900304,-87.7578716,google,41.89,-87.76046,google
31,Street Resurface Menu,W SCHUBERT AVE & N LOCKWOOD AV (5300 W) & N LONG AV (5400 W),2011,53960,27238,5300 W SCHUBERT AVE,5400 W SCHUBERT AVE,41.9295465,-87.7588047,google,41.9296913,-87.7614558,google
3,Sidewalk Menu,S DEARBORN ST & W 54 ST (5400 S) & W GARFIELD (N) BV(5450 S),2011,21021,2735,5400 S DEARBORN ST,5450 S DEARBORN ST,41.796048,-87.627131,google,41.7950157,-87.6270761,google
5,Street Resurface Menu,S ELLIS AVE & E 54 PL (5412 S) & E 55 (N) ST(5450 S),2011,54800,4177,5412 S ELLIS AVE,5450 S ELLIS AVE,41.7975302,-87.601569,google,41.7962848,-87.6015292,google
29,Sidewalk Menu,W JACKSON BLVD & S LOCKWOOD AV (5300 W) & S LOTUS AV (5450 W),2011,42767,25047,5300 W JACKSON BLVD,5450 W JACKSON BLVD,41.8768803,-87.757824,google,41.8767969,-87.7615149,google
16,Street Lighting,S DAMEN AVE & W 48 ST (4800 S) & W GARFIELD BV (5500 S),2011,26000,14187,4800 S DAMEN AVE,5500 S DAMEN AVE,41.8065703,-87.6751608,google,41.7932767,-87.6744901,google
16,Pole Painting,S DAMEN AVE & W 49 ST (4900 S) & W GARFIELD BV (5500 S),2011,20900,14186,4900 S DAMEN AVE,5500 S DAMEN AVE,41.8048665,-87.6745973,google,41.7932767,-87.6744901,google
16,Street Lighting,S DAMEN AVE & W 49 ST (4900 S) & W GARFIELD BV (5500 S),2011,51300,14188,4900 S DAMEN AVE,5500 S DAMEN AVE,41.8048665,-87.6745973,google,41.7932767,-87.6744901,google
14,Street Speed Hump Menu,S RICHMOND ST & W 51 ST (5100 S) & W 55 ST (5500 S),2011,14800,12297,5100 S RICHMOND ST,5500 S RICHMOND ST,41.8007909,-87.698016,google,41.7936278,-87.6974519,google
16,Street Resurface Menu,S SEELEY AVE & W 54 ST (5400 S) & W GARFIELD BV (5500 S),2011,46133,14210,5400 S SEELEY AVE,5500 S SEELEY AVE,41.7956006,-87.6758554,google,41.793527,-87.6755035,google
5,Street Resurface Menu,S SHORE DR & E 54 ST (5322 S) & E 55 ST (5500 S),2011,162544,4176,5322 S SHORE DR,5500 S SHORE DR,41.7990289,-87.5826144,google,41.7948043,-87.5807748,google
45,Sidewalk Menu,N LYNCH AVE & N LARNED AV (5408 N) & N ELSTON AV (5520 N),2011,19564,39222,5408 N LYNCH AVE,5520 N LYNCH AVE,41.9798425,-87.7632806,google,41.98171,-87.7608123,google
37,Street Resurface Menu,W RACE AVE & N LOCKWOOD AV (5300 W) & N PINE AV (5520 W),2011,135003,32621,5300 W RACE AVE,5520 W RACE AVE,41.8900304,-87.7578716,google,41.8895438,-87.7642151,google
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W BALMORAL AV (5400 N) & W GREGORY ST (5530 N),2011,60471,41671,5400 N GLENWOOD AVE,5530 N GLENWOOD AVE,41.9800314,-87.6652129,google,41.983074,-87.6650172,google
40,Sidewalk Menu,N VIRGINIA AVE & W CATALPA AV (5500 N) & W GREGORY ST (5530 N),2011,561,35001,5500 N VIRGINIA AVE,5530 N VIRGINIA AVE,41.9812514,-87.7048324,google,41.9821637,-87.7050906,google
45,Sidewalk Menu,N MEADE AVE & N NORTHWEST HW (5565 N) & W BRYN MAWR AV (5600 N),2011,7922,39213,5600 N MEADE AVE,5565 N MEADE AVE,41.9829004,-87.7804163,google,41.9826741,-87.780108,google
45,Street Resurface Menu,W FOSTER AVE & N LOVEJOY AV (5514 W) & N MILWAUKEE AV (5570 W),2011,43473,39229,5514 W FOSTER AVE,5570 W FOSTER AVE,41.974885,-87.7663247,google,41.9756717,-87.7681763,google
40,Street Resurface Menu,N ARTESIAN AVE & W CATALPA AV (5500 N) & W BRYN MAWR AV (5600 N),2011,60262,35009,5500 N ARTESIAN AVE,5600 N ARTESIAN AVE,41.9815105,-87.6908583,google,41.9836792,-87.6908457,google
40,Sidewalk Menu,N CALIFORNIA AVE & W BRYN MAWR AV (5600 N) & W BRYN MAWR AV (5600 N),2011,4514,34999,5600 N CALIFORNIA AVE,5600 N CALIFORNIA AVE,41.9834467,-87.6991541,google,41.9834467,-87.6991541,google
48,Street Resurface Menu(1-5),N WAYNE AVE & W BALMORAL AV (5400 N) & W BRYN MAWR AV (5600 N),2011,82178,41670,5400 N WAYNE AVE,5600 N WAYNE AVE,41.9801078,-87.6639562,google,41.9835945,-87.6635601,google
5,Sidewalk Menu,S EVERETT AVE & E 55 ST (5500 S) & E 56 ST (5600 S),2011,28766,4160,5500 S EVERETT AVE,5600 S EVERETT AVE,41.795057,-87.58297,google,41.7935143,-87.5824947,google
