"Precinct","Candidate","Votecount","Election","Ward","type","year","date"
"9","Brendan Reilly","166","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"9","Burton F. Natarus","102","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"10","Brendan Reilly","74","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"10","Burton F. Natarus","57","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"11","Brendan Reilly","118","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"11","Burton F. Natarus","130","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"12","Brendan Reilly","60","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"12","Burton F. Natarus","57","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"13","Brendan Reilly","210","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"13","Burton F. Natarus","188","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"14","Brendan Reilly","88","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"14","Burton F. Natarus","76","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"15","Brendan Reilly","158","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"15","Burton F. Natarus","87","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"16","Brendan Reilly","60","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"16","Burton F. Natarus","49","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"17","Brendan Reilly","168","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"17","Burton F. Natarus","150","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"18","Brendan Reilly","116","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"18","Burton F. Natarus","92","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"19","Brendan Reilly","47","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"19","Burton F. Natarus","24","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"20","Brendan Reilly","59","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"20","Burton F. Natarus","44","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"21","Brendan Reilly","43","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"21","Burton F. Natarus","46","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"22","Brendan Reilly","73","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"22","Burton F. Natarus","47","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"23","Brendan Reilly","148","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"23","Burton F. Natarus","119","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"24","Brendan Reilly","123","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"24","Burton F. Natarus","122","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"25","Brendan Reilly","125","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"25","Burton F. Natarus","74","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"26","Brendan Reilly","113","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"26","Burton F. Natarus","116","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"27","Brendan Reilly","126","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"27","Burton F. Natarus","155","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"28","Brendan Reilly","133","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"28","Burton F. Natarus","98","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"29","Brendan Reilly","118","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"29","Burton F. Natarus","123","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"30","Brendan Reilly","78","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"30","Burton F. Natarus","48","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"31","Brendan Reilly","93","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"31","Burton F. Natarus","34","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"32","Brendan Reilly","69","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"32","Burton F. Natarus","36","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"33","Brendan Reilly","148","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"33","Burton F. Natarus","136","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"34","Brendan Reilly","91","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"34","Burton F. Natarus","90","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"35","Brendan Reilly","80","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"35","Burton F. Natarus","115","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"36","Brendan Reilly","84","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"36","Burton F. Natarus","64","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"37","Brendan Reilly","80","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"37","Burton F. Natarus","105","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"38","Brendan Reilly","85","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"38","Burton F. Natarus","101","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"39","Brendan Reilly","37","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"39","Burton F. Natarus","130","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"40","Brendan Reilly","121","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"40","Burton F. Natarus","92","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"41","Brendan Reilly","107","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"41","Burton F. Natarus","50","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"42","Brendan Reilly","72","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"42","Burton F. Natarus","63","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"43","Brendan Reilly","89","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"43","Burton F. Natarus","142","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"44","Brendan Reilly","105","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"44","Burton F. Natarus","106","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"45","Brendan Reilly","102","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"45","Burton F. Natarus","85","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"46","Brendan Reilly","77","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"46","Burton F. Natarus","46","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"47","Brendan Reilly","83","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"47","Burton F. Natarus","72","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"48","Brendan Reilly","89","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"48","Burton F. Natarus","71","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"49","Brendan Reilly","24","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"49","Burton F. Natarus","74","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"50","Brendan Reilly","71","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"50","Burton F. Natarus","103","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"51","Brendan Reilly","114","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"51","Burton F. Natarus","108","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"52","Brendan Reilly","71","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"52","Burton F. Natarus","49","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"53","Brendan Reilly","107","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"53","Burton F. Natarus","82","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"54","Brendan Reilly","82","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"54","Burton F. Natarus","39","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"55","Brendan Reilly","172","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"55","Burton F. Natarus","44","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"56","Brendan Reilly","98","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"56","Burton F. Natarus","53","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"57","Brendan Reilly","72","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"57","Burton F. Natarus","48","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"58","Brendan Reilly","46","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"58","Burton F. Natarus","34","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"59","Brendan Reilly","115","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"59","Burton F. Natarus","78","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"60","Brendan Reilly","39","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"60","Burton F. Natarus","44","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"61","Brendan Reilly","47","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"61","Burton F. Natarus","93","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"62","Brendan Reilly","97","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"62","Burton F. Natarus","74","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"63","Brendan Reilly","108","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"63","Burton F. Natarus","116","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"64","Brendan Reilly","43","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"64","Burton F. Natarus","49","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"65","Brendan Reilly","147","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"65","Burton F. Natarus","50","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"66","Brendan Reilly","97","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"66","Burton F. Natarus","77","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"67","Brendan Reilly","129","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"67","Burton F. Natarus","112","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"68","Brendan Reilly","73","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"68","Burton F. Natarus","52","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"69","Brendan Reilly","75","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"69","Burton F. Natarus","47","2007 Municipal General - 2/27/07",42,"General","2007","2/27/07"
"1","Michael B. Hannon","19","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"1","Brian G. Doherty","184","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"1","Don Markham","52","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"2","Michael B. Hannon","34","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"2","Brian G. Doherty","228","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"2","Don Markham","58","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"3","Michael B. Hannon","23","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"3","Brian G. Doherty","172","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"3","Don Markham","60","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"4","Michael B. Hannon","33","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"4","Brian G. Doherty","219","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"4","Don Markham","30","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"5","Michael B. Hannon","38","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"5","Brian G. Doherty","226","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"5","Don Markham","27","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"6","Michael B. Hannon","23","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"6","Brian G. Doherty","129","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"6","Don Markham","44","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"7","Michael B. Hannon","27","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"7","Brian G. Doherty","239","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"7","Don Markham","47","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"8","Michael B. Hannon","20","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"8","Brian G. Doherty","200","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"8","Don Markham","82","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"9","Michael B. Hannon","38","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"9","Brian G. Doherty","181","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"9","Don Markham","59","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"10","Michael B. Hannon","31","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"10","Brian G. Doherty","136","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"10","Don Markham","30","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"11","Michael B. Hannon","24","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"11","Brian G. Doherty","242","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"11","Don Markham","35","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"12","Michael B. Hannon","39","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"12","Brian G. Doherty","169","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"12","Don Markham","48","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"13","Michael B. Hannon","27","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"13","Brian G. Doherty","113","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"13","Don Markham","24","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"14","Michael B. Hannon","35","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"14","Brian G. Doherty","162","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"14","Don Markham","54","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"15","Michael B. Hannon","39","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"15","Brian G. Doherty","203","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"15","Don Markham","22","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"16","Michael B. Hannon","35","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"16","Brian G. Doherty","183","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"16","Don Markham","64","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"17","Michael B. Hannon","43","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"17","Brian G. Doherty","184","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"17","Don Markham","74","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"18","Michael B. Hannon","27","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"18","Brian G. Doherty","176","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"18","Don Markham","50","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"19","Michael B. Hannon","44","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"19","Brian G. Doherty","156","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"19","Don Markham","37","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
"20","Michael B. Hannon","29","2007 Municipal General - 2/27/07",41,"General","2007","2/27/07"
